name,address,latitude,longitude
政大附中,站牌代碼 50680,24.986471,121.585645
萬寧山莊,站牌代碼 50047,25.004268,121.570527
自來水事業處,站牌代碼 57711,25.014328,121.547137
忠義新村,站牌代碼 50085,25.125609,121.501834
景美國中,站牌代碼 2464,24.992689,121.542709
華江高中(西園),站牌代碼 4627,25.029584,121.496163
光復路口,站牌代碼 4005,25.048151,121.556758
民權龍江路口,站牌代碼 1000186,25.062326,121.540554
北投國小,站牌代碼 50057,25.133652,121.501315
松山磚廠,站牌代碼 50014,25.05265,121.585051
仁愛中山路口,站牌代碼 1861,25.039473,121.518207
金山潮州街口,站牌代碼 2269,25.028255,121.526055
世貿中心(莊敬),站牌代碼 4645,25.031466,121.561242
台電台北北區�,站牌代碼 1218,25.091209,121.527703
成淵高中,站牌代碼 16259,25.060946,121.517995
捷運公館站,站牌代碼 2309,25.014305,121.534517
華泰飯店,站牌代碼 10402,25.058226,121.524801
中興公寓,站牌代碼 2377,24.988586,121.557424
三民國小,站牌代碼 8671,25.06283,121.56362
長春國小,站牌代碼 6656,25.054511,121.53656
萬寧山莊,站牌代碼 2514,25.004134,121.570348
捷運國父紀念�,站牌代碼 388,25.04119,121.55934
蘭雅國中,站牌代碼 963,25.10951,121.53065
平菁街93巷,站牌代碼 2043,25.137655,121.578399
敬業三路二,站牌代碼 1000502,25.081247,121.556223
方濟中學,站牌代碼 1012,25.076968,121.590005
南港水廠,站牌代碼 1650,25.049543,121.615625
師大分部,站牌代碼 2430,25.008148,121.538099
頂好市場,站牌代碼 3932,25.041695,121.546694
雅敘園,站牌代碼 448,25.140539,121.506246
羅斯福和平路�,站牌代碼 1000050,25.026761,121.522663
西園路二段,站牌代碼 4629,25.027153,121.494174
介壽國中,站牌代碼 10408,25.058415,121.556044
碧山巖(白石湖),站牌代碼 491,25.09841,121.58787
龍山國中,站牌代碼 50736,25.035657,121.504034
警智新村,站牌代碼 1159,25.078904,121.594661
士林區行政中�,站牌代碼 50628,25.092991,121.520572
民權隧道二,站牌代碼 8675,25.067376,121.600962
奇岩一站,站牌代碼 7233,25.12316,121.504896
芝蘭新村,站牌代碼 749,25.107302,121.537326
濟南金山路口,站牌代碼 1001475,25.040871,121.528643
啟聰學校,站牌代碼 1000386,25.074283,121.514086
關渡國小(臺北�,站牌代碼 548,25.126893,121.466373
捷運中山國中�,站牌代碼 200005048,25.060889,121.544031
松山農會,站牌代碼 1534,25.049902,121.573848
老師里,站牌代碼 1434,25.072037,121.511631
南港花園社區�,站牌代碼 1671,25.04115,121.591559
中社路11巷,站牌代碼 615,25.111161,121.560164
捷運象山站,站牌代碼 20305,25.032648,121.568984
實踐街口,站牌代碼 3958,25.114118,121.5081
下溪沙尾,站牌代碼 601,25.105793,121.47877
中山里,站牌代碼 1191,25.05519,121.525348
雙溪別墅,站牌代碼 953,25.105217,121.557352
康寧派出所,站牌代碼 1088,25.081039,121.597774
中山國小(新生),站牌代碼 6660,25.06341,121.527235
聯合醫院和平�,站牌代碼 1838,25.0357,121.506607
港墘派出所,站牌代碼 1001465,25.078528,121.576427
百齡國小,站牌代碼 700,25.08735,121.517755
東興路一,站牌代碼 1541,25.05002,121.56552
捷運中山國小�,站牌代碼 4098,25.062702,121.525456
綠野山莊,站牌代碼 50677,24.988212,121.587668
捷運南港展覽�,站牌代碼 1659,25.055143,121.617342
圓拱橋,站牌代碼 50022,25.047462,121.615728
劍潭,站牌代碼 1000266,25.081841,121.524611
金龍寺,站牌代碼 1069,25.088434,121.586594
興隆路口(忠順),站牌代碼 2539,24.984292,121.560956
大安國宅,站牌代碼 2187,25.029763,121.537328
芝山公園,站牌代碼 745,25.101253,121.534261
木柵高工,站牌代碼 1001252,24.996438,121.570866
小南門,站牌代碼 50691,25.038163,121.507409
士東國小,站牌代碼 50631,25.111461,121.52598
中華航空,站牌代碼 1496,25.061827,121.555693
士林官邸(中正),站牌代碼 3953,25.096558,121.531504
西湖圖書館(湖�,站牌代碼 14679,25.078969,121.577699
頂湖,站牌代碼 405,25.156312,121.530112
下埤里,站牌代碼 4037,25.06719,121.543488
新湖三路口(台�,站牌代碼 1125,25.062329,121.577462
泉源國小,站牌代碼 295,25.14917,121.52465
金德橋頭,站牌代碼 3883,25.04271,121.619777
西園29服飾基地,站牌代碼 4628,25.03244,121.497718
臥龍街,站牌代碼 2267,25.024522,121.547571
捷運萬隆站,站牌代碼 1000235,25.001459,121.539477
明湖國中,站牌代碼 1093,25.070149,121.611509
軍功新村,站牌代碼 2427,24.999649,121.573671
三張犁,站牌代碼 2032,25.03407,121.557368
捷運唭哩岸站�,站牌代碼 382,25.120892,121.504248
稻江護校,站牌代碼 1388,25.065138,121.527343
春光公園,站牌代碼 4087,25.042632,121.580447
溪山國小,站牌代碼 882,25.11968,121.580395
菁山一,站牌代碼 834,25.145151,121.557544
大南路口,站牌代碼 1000111,25.088519,121.521561
民族重慶路口,站牌代碼 1000066,25.06888,121.51371
捷運信義安和�,站牌代碼 1000107,25.033223,121.552849
西華飯店,站牌代碼 10420,25.058074,121.545334
立人國際國中�,站牌代碼 59002,25.02868,121.550602
捷運松江南京�,站牌代碼 16024,25.05197,121.532731
捷運中山站(志�,站牌代碼 200005038,25.052804,121.519007
捷運西門站,站牌代碼 50041,25.040051,121.507946
信義光復路口,站牌代碼 2118,25.033015,121.557206
南京三民路口�,站牌代碼 200005032,25.051215,121.563073
光華商場,站牌代碼 6684,25.044674,121.532891
博物館(襄陽),站牌代碼 1000691,25.043377,121.51456
內湖新城,站牌代碼 8614,25.07847,121.596789
南港花園社區�,站牌代碼 1001364,25.040031,121.591152
信義國中(松仁),站牌代碼 6724,25.028806,121.568386
中興公寓,站牌代碼 56103,24.98874,121.557356
捷運南港展覽�,站牌代碼 4110,25.056528,121.616614
青年公園(青年),站牌代碼 1771,25.025964,121.506024
福港街,站牌代碼 1000161,25.090288,121.517649
信義新生路口,站牌代碼 2133,25.033528,121.532299
行政院,站牌代碼 1919,25.04652,121.520357
捷運士林站(中�,站牌代碼 10210,25.09499,121.525053
中和街,站牌代碼 64,25.139157,121.501521
成功中學(濟南),站牌代碼 7603,25.042236,121.523018
捷運北門站,站牌代碼 50044,25.049251,121.510333
長春敦化路口,站牌代碼 1298,25.054654,121.548795
國立科教館,站牌代碼 7256,25.095348,121.517419
華興中學,站牌代碼 843,25.104074,121.538212
瑞光路,站牌代碼 1000897,25.074747,121.577695
大崙尾山步道�,站牌代碼 50533,25.105914,121.567957
捷運後山埤站(�,站牌代碼 2154,25.04512,121.582812
南褔板溪(南昌�,站牌代碼 3905,25.026848,121.520515
華山公園(市民),站牌代碼 6695,25.04739,121.52663
松壽路口,站牌代碼 2070,25.035881,121.56664
臺大綜合體育�,站牌代碼 2199,25.02155,121.534114
華僑會館,站牌代碼 433,25.139398,121.50596
中崙,站牌代碼 1196,25.047208,121.54312
花博公園,站牌代碼 1407,25.068596,121.520798
捷運南港展覽�,站牌代碼 1001114,25.054879,121.617965
中影八德大樓,站牌代碼 1194,25.046588,121.540736
格致國中,站牌代碼 651,25.13135,121.54684
天母棒球場(士�,站牌代碼 50652,25.11265,121.53231
凌雲五村,站牌代碼 1690,25.036259,121.616893
忠孝大道路口,站牌代碼 1000180,25.042364,121.581579
中國科技大學(�,站牌代碼 2375,25.000435,121.555849
文化大學,站牌代碼 14422,25.138879,121.546524
齊福華廈,站牌代碼 3890,25.118382,121.527569
基隆長興街口,站牌代碼 2245,25.017378,121.544721
捷運忠孝敦化�,站牌代碼 2259,25.042926,121.549151
國父紀念館,站牌代碼 2140,25.039018,121.55772
交通資訊中心,站牌代碼 200000007,25.0493,121.51897
峨嵋街口(中醫�,站牌代碼 1780,25.044995,121.503074
捷運北門站,站牌代碼 1000077,25.049468,121.510292
捷運大安森林�,站牌代碼 1000056,25.033656,121.536302
南昌家具街,站牌代碼 1944,25.027338,121.5203
大南路口,站牌代碼 593,25.088008,121.522214
捷運景美站,站牌代碼 3921,24.99282,121.540503
博物館(襄陽),站牌代碼 2000,25.043339,121.515726
正守公園,站牌代碼 1000847,25.04823,121.528726
民權東路口,站牌代碼 4158,25.061493,121.55201
市政府(松高),站牌代碼 2066,25.039058,121.564785
民生西路口,站牌代碼 1417,25.056631,121.517881
果菜市場,站牌代碼 1766,25.01985,121.497464
文山一分局,站牌代碼 56106,24.989082,121.562431
南京寧安街口,站牌代碼 16029,25.051549,121.554737
長安龍江路口,站牌代碼 1292,25.048526,121.540882
中興中學,站牌代碼 1203,25.048523,121.542904
敦南大地,站牌代碼 2459,25.004855,121.548594
士林區行政中�,站牌代碼 581,25.092849,121.519562
臨江園,站牌代碼 5977,25.101652,121.489384
清江國小,站牌代碼 396,25.127331,121.50754
名門社區,站牌代碼 2076,25.005216,121.567502
凌雲五村,站牌代碼 50024,25.035872,121.616952
新湖一路口,站牌代碼 1000223,25.060517,121.579169
忠誠公園,站牌代碼 719,25.103907,121.525684
圓山大飯店,站牌代碼 1357,25.077371,121.527941
信義市場,站牌代碼 2279,25.034063,121.538263
銘傳大學,站牌代碼 50630,25.087135,121.526778
麟光站,站牌代碼 6017,25.015917,121.560787
幸安國小,站牌代碼 1202,25.038618,121.535068
奎山國中,站牌代碼 279,25.112362,121.521523
自來水事業處,站牌代碼 6710,25.015426,121.547517
國盛國宅,站牌代碼 1000287,25.027847,121.507756
劍潭,站牌代碼 50629,25.080589,121.524382
溫州街口,站牌代碼 3914,25.025951,121.533013
臺北車站(青島),站牌代碼 1000065,25.044802,121.517729
市民光復路口,站牌代碼 4042,25.045499,121.558544
協和祐德高中,站牌代碼 2087,25.042566,121.583735
捷運市政府站,站牌代碼 200005049,25.040971,121.565062
捷運明德站(西�,站牌代碼 374,25.10915,121.518809
捷運芝山站一,站牌代碼 1000347,25.100879,121.522103
天玉里,站牌代碼 646,25.121383,121.52682
家禽市場,站牌代碼 1781,25.027672,121.489453
仁愛國小,站牌代碼 2208,25.036246,121.552209
東山路,站牌代碼 725,25.115381,121.538946
港墘路,站牌代碼 8613,25.075457,121.574137
正義郵局,站牌代碼 3934,25.041938,121.539374
港墘路,站牌代碼 1106,25.075826,121.574693
永春國小,站牌代碼 50131,25.045344,121.578187
福華商場,站牌代碼 1138,25.068752,121.593385
西園29服飾基地,站牌代碼 1825,25.03244,121.49741
龍口市場,站牌代碼 3908,25.029359,121.511878
和平西路一段,站牌代碼 1925,25.027126,121.517248
西湖圖書館(湖�,站牌代碼 1000499,25.079131,121.577889
榮民服務處,站牌代碼 1590,25.048771,121.557943
民族重慶路口,站牌代碼 1000167,25.068309,121.513799
饒河街觀光夜�,站牌代碼 1603,25.050483,121.571394
前港公園,站牌代碼 50644,25.08657,121.519329
中國電視公司,站牌代碼 1612,25.056466,121.598896
復興一路口,站牌代碼 5061,25.140347,121.503162
南京敦化路口(�,站牌代碼 13107,25.052139,121.548768
岩山里,站牌代碼 709,25.101878,121.53758
大埔街,站牌代碼 1737,25.032684,121.504945
信義敦化路口,站牌代碼 1000753,25.034087,121.548488
捷運公館站,站牌代碼 4741,25.013181,121.536088
捷運民權西路�,站牌代碼 1000398,25.062848,121.517868
沙崙下,站牌代碼 708,25.11243,121.56332
新東里,站牌代碼 1000218,25.057718,121.569394
上灣仔,站牌代碼 8663,25.066819,121.590715
興雅國小,站牌代碼 2036,25.045541,121.571675
陽明山國家公�,站牌代碼 855,25.155365,121.546112
開平餐飲學校,站牌代碼 2330,25.029464,121.543253
天文科學館,站牌代碼 632,25.094897,121.518581
新興國中,站牌代碼 1376,25.061162,121.525453
富陽街口,站牌代碼 2160,25.021146,121.556144
信義敦化路口,站牌代碼 13102,25.032353,121.54904
南松山(南京),站牌代碼 1557,25.051079,121.569075
南褔板溪(南昌�,站牌代碼 1907,25.02655,121.520448
仁愛敦化路口,站牌代碼 13111,25.039044,121.548693
捷運大橋頭站,站牌代碼 8622,25.063325,121.513516
瑞光路,站牌代碼 1132,25.074631,121.577663
捷運唭哩岸站�,站牌代碼 385,25.120913,121.50736
國興社區,站牌代碼 1787,25.023498,121.508458
信義光復路口,站牌代碼 2117,25.033141,121.557794
五常國小,站牌代碼 1197,25.06401,121.54096
民生敦化路口,站牌代碼 13106,25.057956,121.548902
仁愛林森路口,站牌代碼 6942,25.03847,121.52125
明德新村,站牌代碼 734,25.119972,121.552923
玉成里,站牌代碼 15103,25.050923,121.580912
奉天宮,站牌代碼 2088,25.037869,121.583153
蘭雅新城,站牌代碼 50658,25.107167,121.5298
泰北中學,站牌代碼 778,25.097751,121.53403
臺北市立美術�,站牌代碼 4121,25.070066,121.523095
衛理女中(原住�,站牌代碼 9481,25.101445,121.552036
文化國小,站牌代碼 3962,25.136715,121.495817
金龍隧道口,站牌代碼 1068,25.086316,121.589007
久康街口,站牌代碼 2367,24.989433,121.56468
北投市場(磺港),站牌代碼 116,25.132404,121.503152
國興路口,站牌代碼 1788,25.025622,121.508316
聯合醫院忠孝�,站牌代碼 159,25.046648,121.583807
仁愛大安路口(�,站牌代碼 1000138,25.03784,121.545738
貿商三村,站牌代碼 1111,25.085067,121.592248
芝麻大廈,站牌代碼 1279,25.049279,121.543803
廣合新村,站牌代碼 1594,25.060688,121.563337
小南門(和平院�,站牌代碼 4088,25.03723,121.507745
臺安醫院,站牌代碼 1214,25.048042,121.546398
光仁國小,站牌代碼 4623,25.021416,121.500619
萬壽橋頭(新光),站牌代碼 50669,24.992819,121.573853
職能發展學院�,站牌代碼 948,25.11365,121.538411
臺大癌醫(基隆�,站牌代碼 2226,25.01576,121.542278
麥帥一橋,站牌代碼 14683,25.055438,121.577716
金華新生路口,站牌代碼 1943,25.030439,121.533862
一女中(貴陽),站牌代碼 4611,25.038656,121.514499
捷運小南門站,站牌代碼 1976,25.035137,121.511946
德明財經科技�,站牌代碼 1144,25.08635,121.568218
富錦街口,站牌代碼 1580,25.059914,121.550282
週美里一,站牌代碼 1112,25.056131,121.581972
內湖行政大樓,站牌代碼 8667,25.06916,121.58832
萬利街口,站牌代碼 1000041,24.99874,121.566242
饒河街觀光夜�,站牌代碼 4147,25.050397,121.571868
青年路,站牌代碼 1773,25.022481,121.502584
實踐國中,站牌代碼 7002,24.98456,121.554438
仁愛新生路口,站牌代碼 6682,25.037717,121.533169
新光醫院,站牌代碼 864,25.096526,121.52129
中華路北站,站牌代碼 1000078,25.045512,121.509144
仁愛光復路口,站牌代碼 6923,25.037695,121.557938
國泰新村,站牌代碼 3991,25.143488,121.498191
南京敦化路口(�,站牌代碼 200005027,25.051571,121.550715
政大三街,站牌代碼 1001383,24.986061,121.582847
大安森林公園,站牌代碼 2192,25.026103,121.536378
永明派出所,站牌代碼 3977,25.117383,121.516567
捷運松江南京�,站牌代碼 200005022,25.051882,121.534081
世貿中心(基隆�,站牌代碼 2046,25.033772,121.559798
誠正國中,站牌代碼 50020,25.051546,121.616031
捷運大湖公園�,站牌代碼 3998,25.08343,121.602592
松山高中(松隆),站牌代碼 2094,25.043571,121.567592
捷運士林站(中�,站牌代碼 797,25.095583,121.526622
製片廠,站牌代碼 503,25.138426,121.48806
馬偕醫院,站牌代碼 10413,25.057944,121.5214
中研院,站牌代碼 50026,25.043422,121.616561
內湖運動中心,站牌代碼 8612,25.077241,121.575588
名山里,站牌代碼 753,25.101945,121.529403
國父紀念館,站牌代碼 60095,25.03901,121.5575
公教住宅,站牌代碼 10421,25.058131,121.552627
國泰新村(木新),站牌代碼 3994,24.982044,121.561864
台泥大樓(馬偕�,站牌代碼 1000158,25.060583,121.523239
長安林森路口,站牌代碼 1000848,25.049023,121.525543
臺北車站(承德),站牌代碼 1411,25.05042,121.51669
臺北科技大學(�,站牌代碼 20250,25.042828,121.537141
淨水廠,站牌代碼 808,25.139235,121.549738
捷運南京復興�,站牌代碼 1547,25.051868,121.544489
捷運芝山站(福�,站牌代碼 798,25.10405,121.522291
市民大道口,站牌代碼 13104,25.04576,121.549176
臺北市立圖書�,站牌代碼 200000039,25.06742,121.6126
中社路17巷,站牌代碼 616,25.107688,121.562268
南京林森路口,站牌代碼 16022,25.052084,121.52508
南京敦化路口(�,站牌代碼 1548,25.051793,121.549521
葫東重慶路口,站牌代碼 887,25.084234,121.511377
臺北車站(忠孝),站牌代碼 1888,25.046815,121.514522
大直抽水站,站牌代碼 1177,25.07753,121.545416
麟光站,站牌代碼 2182,25.015473,121.561041
大豐,站牌代碼 606,25.11986,121.58131
捷運芝山站一,站牌代碼 801,25.100884,121.522686
南京三民路口,站牌代碼 16030,25.051446,121.560448
環東大道口,站牌代碼 20302,25.06038,121.618302
