listing_id,aspect,mentions,pos,neg,avg_score,neg_ratio,pos_ratio
644944205779333886,隔音噪音,2,2,0,2.5,0.0,1.0
645998241288036886,位置交通,29,25,0,1.966,0.0,0.8621
645998241288036886,入住流程,9,5,0,1.111,0.0,0.5556
645998241288036886,床與睡眠,8,3,1,0.125,0.125,0.375
645998241288036886,性價比,3,0,0,0.0,0.0,0.0
645998241288036886,房東服務,24,19,0,1.458,0.0,0.7917
645998241288036886,早餐餐飲,5,3,0,1.4,0.0,0.6
645998241288036886,清潔,12,11,0,2.083,0.0,0.9167
645998241288036886,空間大小,21,16,1,1.524,0.0476,0.7619
645998241288036886,衛浴熱水,3,2,0,1.0,0.0,0.6667
645998241288036886,設備廚房,5,1,0,0.4,0.0,0.2
645998241288036886,隔音噪音,6,6,0,1.333,0.0,1.0
647410287754877444,位置交通,14,8,0,0.929,0.0,0.5714
647410287754877444,入住流程,4,1,0,0.5,0.0,0.25
647410287754877444,床與睡眠,1,1,0,5.0,0.0,1.0
647410287754877444,性價比,2,2,0,1.5,0.0,1.0
647410287754877444,房東服務,16,12,0,1.75,0.0,0.75
647410287754877444,早餐餐飲,1,0,0,0.0,0.0,0.0
647410287754877444,清潔,14,12,0,1.857,0.0,0.8571
647410287754877444,空間大小,12,4,1,0.667,0.0833,0.3333
647410287754877444,衛浴熱水,3,2,0,1.333,0.0,0.6667
647410287754877444,隔音噪音,3,3,0,2.0,0.0,1.0
648931913187650395,位置交通,36,32,0,1.75,0.0,0.8889
648931913187650395,入住流程,7,4,0,1.0,0.0,0.5714
648931913187650395,床與睡眠,3,1,0,0.333,0.0,0.3333
648931913187650395,性價比,4,4,0,1.5,0.0,1.0
648931913187650395,房東服務,17,14,0,1.941,0.0,0.8235
648931913187650395,早餐餐飲,1,0,0,0.0,0.0,0.0
648931913187650395,清潔,11,7,0,1.364,0.0,0.6364
648931913187650395,空調冷氣,4,0,1,-0.25,0.25,0.0
648931913187650395,空間大小,4,2,2,0.0,0.5,0.5
648931913187650395,網路WiFi,4,0,2,-0.5,0.5,0.0
648931913187650395,衛浴熱水,9,0,1,-0.111,0.1111,0.0
648931913187650395,設備廚房,3,2,1,1.0,0.3333,0.6667
648931913187650395,隔音噪音,2,2,0,2.0,0.0,1.0
651306881198475509,位置交通,43,33,0,2.349,0.0,0.7674
651306881198475509,入住流程,18,13,1,1.111,0.0556,0.7222
651306881198475509,床與睡眠,5,2,0,0.4,0.0,0.4
651306881198475509,性價比,10,6,0,1.0,0.0,0.6
651306881198475509,房東服務,32,22,1,1.594,0.0312,0.6875
651306881198475509,早餐餐飲,2,0,0,0.0,0.0,0.0
651306881198475509,清潔,18,16,1,1.667,0.0556,0.8889
651306881198475509,空調冷氣,1,0,0,0.0,0.0,0.0
651306881198475509,空間大小,18,14,1,1.722,0.0556,0.7778
651306881198475509,網路WiFi,2,0,0,0.0,0.0,0.0
651306881198475509,衛浴熱水,11,6,0,0.727,0.0,0.5455
651306881198475509,設備廚房,2,1,0,1.5,0.0,0.5
651306881198475509,隔音噪音,6,3,1,0.833,0.1667,0.5
654214816422260496,位置交通,10,7,0,2.7,0.0,0.7
654214816422260496,入住流程,5,4,0,1.0,0.0,0.8
654214816422260496,床與睡眠,1,1,0,1.0,0.0,1.0
654214816422260496,性價比,4,3,0,1.0,0.0,0.75
654214816422260496,房東服務,7,6,0,1.714,0.0,0.8571
654214816422260496,清潔,4,4,0,2.75,0.0,1.0
654214816422260496,空調冷氣,1,1,0,2.0,0.0,1.0
654214816422260496,空間大小,1,0,0,0.0,0.0,0.0
654214816422260496,設備廚房,1,0,0,0.0,0.0,0.0
654214816422260496,隔音噪音,2,1,0,0.5,0.0,0.5
654591559776679355,位置交通,1,1,0,1.0,0.0,1.0
654591559776679355,房東服務,1,1,0,2.0,0.0,1.0
659591536555392305,位置交通,52,44,0,2.192,0.0,0.8462
659591536555392305,入住流程,12,9,0,1.0,0.0,0.75
659591536555392305,床與睡眠,18,14,1,1.056,0.0556,0.7778
659591536555392305,性價比,11,9,0,1.364,0.0,0.8182
659591536555392305,房東服務,27,20,1,1.63,0.037,0.7407
659591536555392305,早餐餐飲,1,0,0,0.0,0.0,0.0
659591536555392305,清潔,17,15,1,1.647,0.0588,0.8824
659591536555392305,空間大小,15,10,1,1.533,0.0667,0.6667
659591536555392305,網路WiFi,1,0,0,0.0,0.0,0.0
659591536555392305,衛浴熱水,15,3,4,0.133,0.2667,0.2
659591536555392305,設備廚房,2,1,0,0.5,0.0,0.5
659591536555392305,隔音噪音,5,4,0,1.8,0.0,0.8
664875548876406535,位置交通,3,2,0,2.667,0.0,0.6667
664875548876406535,房東服務,1,1,0,4.0,0.0,1.0
664875548876406535,清潔,1,1,0,3.0,0.0,1.0
664875548876406535,空間大小,2,2,0,2.0,0.0,1.0
664875548876406535,衛浴熱水,1,0,1,-1.0,1.0,0.0
664875548876406535,設備廚房,2,2,0,1.5,0.0,1.0
664875548876406535,隔音噪音,1,0,1,-1.0,1.0,0.0
665083527323753201,房東服務,1,1,0,1.0,0.0,1.0
665557031941994592,位置交通,9,7,0,2.0,0.0,0.7778
665557031941994592,入住流程,3,1,1,0.0,0.3333,0.3333
665557031941994592,床與睡眠,2,1,0,0.5,0.0,0.5
665557031941994592,性價比,3,3,0,1.333,0.0,1.0
665557031941994592,房東服務,6,5,0,3.333,0.0,0.8333
665557031941994592,早餐餐飲,1,0,0,0.0,0.0,0.0
665557031941994592,清潔,3,3,0,3.0,0.0,1.0
665557031941994592,空調冷氣,1,0,0,0.0,0.0,0.0
665557031941994592,空間大小,5,3,0,1.4,0.0,0.6
665557031941994592,網路WiFi,2,0,0,0.0,0.0,0.0
665557031941994592,衛浴熱水,1,0,0,0.0,0.0,0.0
665557031941994592,設備廚房,4,3,1,1.25,0.25,0.75
665557031941994592,隔音噪音,3,3,0,1.667,0.0,1.0
665567846778985309,位置交通,1,0,0,0.0,0.0,0.0
665567846778985309,房東服務,1,1,0,2.0,0.0,1.0
665567846778985309,衛浴熱水,1,0,0,0.0,0.0,0.0
666812243213352523,入住流程,1,0,0,0.0,0.0,0.0
666812243213352523,房東服務,1,1,0,5.0,0.0,1.0
666812243213352523,隔音噪音,1,1,0,2.0,0.0,1.0
667964819540426990,位置交通,26,19,0,1.346,0.0,0.7308
667964819540426990,入住流程,3,2,1,0.333,0.3333,0.6667
667964819540426990,床與睡眠,5,2,0,0.4,0.0,0.4
667964819540426990,性價比,1,1,0,1.0,0.0,1.0
667964819540426990,房東服務,19,12,1,1.526,0.0526,0.6316
667964819540426990,早餐餐飲,4,2,1,0.25,0.25,0.5
667964819540426990,清潔,9,9,0,1.222,0.0,1.0
667964819540426990,空調冷氣,1,0,1,-4.0,1.0,0.0
667964819540426990,空間大小,9,4,2,0.111,0.2222,0.4444
667964819540426990,衛浴熱水,7,4,1,0.571,0.1429,0.5714
667964819540426990,設備廚房,3,1,1,-1.333,0.3333,0.3333
667964819540426990,隔音噪音,3,1,1,-0.333,0.3333,0.3333
669821836622484365,位置交通,13,10,0,2.385,0.0,0.7692
669821836622484365,入住流程,3,1,0,0.667,0.0,0.3333
669821836622484365,床與睡眠,1,1,0,4.0,0.0,1.0
669821836622484365,性價比,4,3,0,1.5,0.0,0.75
669821836622484365,房東服務,6,3,2,0.333,0.3333,0.5
669821836622484365,早餐餐飲,2,1,0,0.5,0.0,0.5
669821836622484365,清潔,5,5,0,2.2,0.0,1.0
669821836622484365,空間大小,8,5,1,0.875,0.125,0.625
669821836622484365,網路WiFi,1,0,0,0.0,0.0,0.0
669821836622484365,衛浴熱水,2,1,0,1.5,0.0,0.5
669821836622484365,設備廚房,2,1,0,0.5,0.0,0.5
669821836622484365,隔音噪音,3,3,0,2.0,0.0,1.0
671576731217735153,位置交通,20,16,0,1.95,0.0,0.8
671576731217735153,入住流程,5,1,0,0.4,0.0,0.2
671576731217735153,床與睡眠,5,3,0,0.6,0.0,0.6
671576731217735153,性價比,3,2,1,0.333,0.3333,0.6667
671576731217735153,房東服務,29,24,0,1.862,0.0,0.8276
671576731217735153,早餐餐飲,11,2,0,0.182,0.0,0.1818
671576731217735153,清潔,19,19,0,1.895,0.0,1.0
671576731217735153,空間大小,15,15,0,2.267,0.0,1.0
671576731217735153,網路WiFi,1,0,0,0.0,0.0,0.0
671576731217735153,衛浴熱水,8,5,0,0.875,0.0,0.625
671576731217735153,設備廚房,6,2,1,0.5,0.1667,0.3333
671576731217735153,隔音噪音,7,5,1,1.571,0.1429,0.7143
672106414675200448,位置交通,1,1,0,2.0,0.0,1.0
672106414675200448,清潔,1,1,0,1.0,0.0,1.0
672112171534218626,位置交通,1,1,0,2.0,0.0,1.0
672984029031998740,位置交通,1,0,0,0.0,0.0,0.0
672984029031998740,入住流程,1,0,1,-1.0,1.0,0.0
672984029031998740,房東服務,1,0,1,-1.0,1.0,0.0
672984029031998740,清潔,1,0,1,-1.0,1.0,0.0
672984029031998740,空調冷氣,1,0,1,-4.0,1.0,0.0
672984029031998740,衛浴熱水,1,0,1,-1.0,1.0,0.0
673041255012263804,位置交通,2,2,0,2.0,0.0,1.0
673041255012263804,入住流程,1,0,0,0.0,0.0,0.0
673041255012263804,清潔,2,2,0,1.0,0.0,1.0
673041255012263804,空間大小,1,0,1,-1.0,1.0,0.0
673041255012263804,衛浴熱水,1,0,1,-1.0,1.0,0.0
673041255012263804,設備廚房,1,0,0,0.0,0.0,0.0
673741797107840347,位置交通,63,36,1,1.381,0.0159,0.5714
673741797107840347,停車,1,1,0,1.0,0.0,1.0
673741797107840347,入住流程,12,4,1,0.417,0.0833,0.3333
673741797107840347,床與睡眠,9,3,0,0.667,0.0,0.3333
673741797107840347,性價比,7,4,0,1.0,0.0,0.5714
673741797107840347,房東服務,58,42,0,1.776,0.0,0.7241
673741797107840347,早餐餐飲,12,2,0,0.167,0.0,0.1667
673741797107840347,清潔,34,31,1,1.794,0.0294,0.9118
673741797107840347,空調冷氣,3,1,0,1.0,0.0,0.3333
673741797107840347,空間大小,32,16,9,0.594,0.2812,0.5
673741797107840347,網路WiFi,2,1,0,0.5,0.0,0.5
673741797107840347,衛浴熱水,4,2,0,0.5,0.0,0.5
673741797107840347,設備廚房,11,4,0,0.364,0.0,0.3636
673741797107840347,隔音噪音,11,10,0,1.818,0.0,0.9091
674176281975643357,清潔,1,0,0,0.0,0.0,0.0
674309469108588722,位置交通,16,14,0,1.312,0.0,0.875
674309469108588722,入住流程,2,0,0,0.0,0.0,0.0
674309469108588722,床與睡眠,1,0,0,0.0,0.0,0.0
674309469108588722,性價比,1,1,0,2.0,0.0,1.0
674309469108588722,房東服務,17,12,0,1.588,0.0,0.7059
674309469108588722,早餐餐飲,3,0,0,0.0,0.0,0.0
674309469108588722,清潔,5,5,0,1.8,0.0,1.0
674309469108588722,空間大小,2,1,1,0.5,0.5,0.5
674309469108588722,網路WiFi,1,1,0,1.0,0.0,1.0
674309469108588722,設備廚房,2,1,0,1.5,0.0,0.5
674309469108588722,隔音噪音,1,1,0,1.0,0.0,1.0
674328595364570660,位置交通,2,2,0,3.5,0.0,1.0
674328595364570660,床與睡眠,1,0,0,0.0,0.0,0.0
674328595364570660,性價比,1,1,0,3.0,0.0,1.0
674328595364570660,房東服務,4,3,0,2.25,0.0,0.75
674328595364570660,清潔,2,2,0,2.0,0.0,1.0
674328595364570660,空間大小,1,1,0,2.0,0.0,1.0
674328595364570660,衛浴熱水,1,0,0,0.0,0.0,0.0
674328595364570660,設備廚房,2,1,0,0.5,0.0,0.5
674328595364570660,隔音噪音,1,1,0,1.0,0.0,1.0
674330602907373164,位置交通,10,3,0,0.6,0.0,0.3
674330602907373164,床與睡眠,2,1,0,0.5,0.0,0.5
674330602907373164,性價比,4,1,0,0.5,0.0,0.25
674330602907373164,房東服務,8,6,0,2.75,0.0,0.75
674330602907373164,早餐餐飲,4,1,0,0.25,0.0,0.25
674330602907373164,清潔,4,4,0,2.0,0.0,1.0
674330602907373164,空間大小,3,1,2,-0.333,0.6667,0.3333
674330602907373164,網路WiFi,1,0,0,0.0,0.0,0.0
674330602907373164,設備廚房,2,0,0,0.0,0.0,0.0
674330602907373164,隔音噪音,7,6,1,0.857,0.1429,0.8571
674898131989312579,位置交通,2,2,0,3.5,0.0,1.0
674898131989312579,房東服務,2,2,0,2.0,0.0,1.0
674898131989312579,早餐餐飲,1,1,0,1.0,0.0,1.0
674898131989312579,空間大小,1,1,0,1.0,0.0,1.0
674898131989312579,設備廚房,1,0,0,0.0,0.0,0.0
674898131989312579,隔音噪音,1,1,0,5.0,0.0,1.0
675066457645566078,位置交通,9,5,0,0.667,0.0,0.5556
675066457645566078,入住流程,1,0,0,0.0,0.0,0.0
675066457645566078,床與睡眠,3,0,0,0.0,0.0,0.0
675066457645566078,房東服務,4,2,0,0.75,0.0,0.5
675066457645566078,清潔,2,0,0,0.0,0.0,0.0
675066457645566078,空調冷氣,1,1,0,1.0,0.0,1.0
675066457645566078,空間大小,2,0,0,0.0,0.0,0.0
675066457645566078,衛浴熱水,3,0,1,-0.333,0.3333,0.0
675066457645566078,設備廚房,2,1,0,0.5,0.0,0.5
675066457645566078,隔音噪音,3,1,0,0.333,0.0,0.3333
675629054694787610,位置交通,3,2,0,0.667,0.0,0.6667
675629054694787610,房東服務,2,1,0,1.5,0.0,0.5
675629054694787610,清潔,1,1,0,2.0,0.0,1.0
675629054694787610,設備廚房,1,0,0,0.0,0.0,0.0
675629054694787610,隔音噪音,1,1,0,2.0,0.0,1.0
676320769749369627,隔音噪音,1,0,0,0.0,0.0,0.0
676322031131984077,位置交通,1,1,0,2.0,0.0,1.0
676322031131984077,入住流程,1,1,0,2.0,0.0,1.0
676322031131984077,房東服務,1,1,0,1.0,0.0,1.0
676322031131984077,清潔,2,2,0,1.5,0.0,1.0
676323849884029787,位置交通,1,1,0,1.0,0.0,1.0
677089535704769382,位置交通,5,4,0,2.2,0.0,0.8
677089535704769382,入住流程,1,1,0,1.0,0.0,1.0
677089535704769382,床與睡眠,2,2,0,1.0,0.0,1.0
677089535704769382,性價比,1,1,0,1.0,0.0,1.0
677089535704769382,房東服務,3,3,0,2.0,0.0,1.0
677089535704769382,清潔,2,2,0,1.0,0.0,1.0
677089535704769382,網路WiFi,2,2,0,1.5,0.0,1.0
677089535704769382,設備廚房,1,0,0,0.0,0.0,0.0
677089535704769382,隔音噪音,1,1,0,2.0,0.0,1.0
679334111960102780,位置交通,2,0,0,0.0,0.0,0.0
679334111960102780,床與睡眠,1,0,1,-2.0,1.0,0.0
679334111960102780,性價比,1,0,0,0.0,0.0,0.0
679334111960102780,清潔,1,0,1,-2.0,1.0,0.0
679334111960102780,空間大小,3,0,1,-0.667,0.3333,0.0
679334111960102780,隔音噪音,1,0,1,-6.0,1.0,0.0
684278933410633890,位置交通,4,3,0,2.0,0.0,0.75
684278933410633890,房東服務,2,2,0,2.0,0.0,1.0
684278933410633890,空間大小,2,1,0,0.5,0.0,0.5
684278933410633890,設備廚房,1,1,0,1.0,0.0,1.0
684411735813733700,位置交通,33,27,1,1.667,0.0303,0.8182
684411735813733700,入住流程,12,5,1,0.417,0.0833,0.4167
684411735813733700,床與睡眠,6,6,0,1.333,0.0,1.0
684411735813733700,性價比,4,3,0,2.0,0.0,0.75
684411735813733700,房東服務,17,11,2,1.824,0.1176,0.6471
684411735813733700,早餐餐飲,5,3,0,0.6,0.0,0.6
684411735813733700,清潔,19,18,0,1.632,0.0,0.9474
684411735813733700,空調冷氣,5,3,1,1.0,0.2,0.6
684411735813733700,空間大小,6,3,1,0.667,0.1667,0.5
684411735813733700,網路WiFi,1,1,0,1.0,0.0,1.0
684411735813733700,衛浴熱水,2,0,0,0.0,0.0,0.0
684411735813733700,隔音噪音,8,8,0,1.5,0.0,1.0
687122858829855081,房東服務,1,0,0,0.0,0.0,0.0
687388475327500363,位置交通,3,2,0,1.333,0.0,0.6667
687388475327500363,入住流程,2,2,0,2.5,0.0,1.0
687388475327500363,房東服務,5,3,0,1.6,0.0,0.6
687388475327500363,清潔,2,2,0,2.0,0.0,1.0
687388475327500363,空間大小,4,3,0,1.0,0.0,0.75
687388475327500363,衛浴熱水,1,0,0,0.0,0.0,0.0
687812462523210555,位置交通,31,20,0,1.323,0.0,0.6452
687812462523210555,入住流程,8,3,0,0.375,0.0,0.375
687812462523210555,床與睡眠,7,2,1,0.143,0.1429,0.2857
687812462523210555,性價比,2,1,0,1.0,0.0,0.5
687812462523210555,房東服務,25,17,0,1.16,0.0,0.68
687812462523210555,早餐餐飲,4,3,0,1.0,0.0,0.75
687812462523210555,清潔,9,8,0,1.444,0.0,0.8889
687812462523210555,空調冷氣,4,1,2,-0.25,0.5,0.25
687812462523210555,空間大小,6,3,1,1.167,0.1667,0.5
687812462523210555,網路WiFi,1,0,0,0.0,0.0,0.0
687812462523210555,衛浴熱水,2,1,0,0.5,0.0,0.5
687812462523210555,設備廚房,5,1,0,0.2,0.0,0.2
687812462523210555,隔音噪音,7,4,1,0.857,0.1429,0.5714
687948176724953464,位置交通,10,7,0,2.1,0.0,0.7
687948176724953464,入住流程,2,1,0,2.0,0.0,0.5
687948176724953464,床與睡眠,2,1,0,0.5,0.0,0.5
687948176724953464,房東服務,9,6,0,1.333,0.0,0.6667
687948176724953464,早餐餐飲,1,0,0,0.0,0.0,0.0
687948176724953464,清潔,4,4,0,2.75,0.0,1.0
687948176724953464,空間大小,7,7,0,2.0,0.0,1.0
687948176724953464,衛浴熱水,2,1,0,1.0,0.0,0.5
688736936440590337,位置交通,47,40,3,1.872,0.0638,0.8511
688736936440590337,停車,2,1,1,1.5,0.5,0.5
688736936440590337,入住流程,10,5,1,0.6,0.1,0.5
688736936440590337,床與睡眠,18,11,2,1.222,0.1111,0.6111
688736936440590337,性價比,8,7,0,1.75,0.0,0.875
688736936440590337,房東服務,22,13,1,0.864,0.0455,0.5909
688736936440590337,早餐餐飲,3,2,0,1.0,0.0,0.6667
688736936440590337,清潔,30,25,2,1.433,0.0667,0.8333
688736936440590337,空調冷氣,4,2,2,0.0,0.5,0.5
688736936440590337,空間大小,33,25,3,1.424,0.0909,0.7576
688736936440590337,網路WiFi,1,0,0,0.0,0.0,0.0
688736936440590337,衛浴熱水,9,5,1,0.556,0.1111,0.5556
688736936440590337,設備廚房,5,1,2,0.0,0.4,0.2
688736936440590337,隔音噪音,24,5,12,-0.417,0.5,0.2083
688828104267139090,位置交通,12,10,0,1.333,0.0,0.8333
688828104267139090,入住流程,1,0,0,0.0,0.0,0.0
688828104267139090,床與睡眠,2,2,0,1.0,0.0,1.0
688828104267139090,房東服務,7,6,0,1.286,0.0,0.8571
688828104267139090,早餐餐飲,2,0,0,0.0,0.0,0.0
688828104267139090,清潔,5,5,0,2.0,0.0,1.0
688828104267139090,空間大小,3,3,0,2.333,0.0,1.0
688828104267139090,設備廚房,1,1,0,1.0,0.0,1.0
689519982404278943,位置交通,40,34,0,1.775,0.0,0.85
689519982404278943,入住流程,6,6,0,1.833,0.0,1.0
689519982404278943,床與睡眠,12,6,1,0.5,0.0833,0.5
689519982404278943,性價比,2,1,0,0.5,0.0,0.5
689519982404278943,房東服務,29,14,2,0.586,0.069,0.4828
689519982404278943,早餐餐飲,8,3,0,0.375,0.0,0.375
689519982404278943,清潔,24,23,1,2.083,0.0417,0.9583
689519982404278943,空調冷氣,2,1,0,1.5,0.0,0.5
689519982404278943,空間大小,12,10,0,1.75,0.0,0.8333
689519982404278943,網路WiFi,1,0,1,-1.0,1.0,0.0
689519982404278943,衛浴熱水,7,2,0,0.286,0.0,0.2857
689519982404278943,設備廚房,4,2,0,0.5,0.0,0.5
689519982404278943,隔音噪音,12,6,5,0.333,0.4167,0.5
690955889699049256,位置交通,30,26,1,1.833,0.0333,0.8667
690955889699049256,停車,1,0,0,0.0,0.0,0.0
690955889699049256,入住流程,7,5,0,0.714,0.0,0.7143
690955889699049256,床與睡眠,25,13,1,0.76,0.04,0.52
690955889699049256,性價比,7,6,1,1.143,0.1429,0.8571
690955889699049256,房東服務,18,11,1,1.611,0.0556,0.6111
690955889699049256,早餐餐飲,5,2,0,0.4,0.0,0.4
690955889699049256,清潔,22,19,0,1.864,0.0,0.8636
690955889699049256,空間大小,29,22,2,1.379,0.069,0.7586
690955889699049256,衛浴熱水,7,3,0,0.429,0.0,0.4286
690955889699049256,設備廚房,6,3,0,0.5,0.0,0.5
690955889699049256,隔音噪音,16,7,3,0.75,0.1875,0.4375
693336059359206247,位置交通,7,5,0,1.0,0.0,0.7143
693336059359206247,入住流程,1,0,0,0.0,0.0,0.0
693336059359206247,床與睡眠,4,1,1,0.0,0.25,0.25
693336059359206247,性價比,4,1,0,0.25,0.0,0.25
693336059359206247,房東服務,6,3,0,1.333,0.0,0.5
693336059359206247,早餐餐飲,1,0,1,-1.0,1.0,0.0
693336059359206247,清潔,3,1,2,-0.667,0.6667,0.3333
693336059359206247,空間大小,1,0,1,-1.0,1.0,0.0
693336059359206247,衛浴熱水,3,0,1,-0.333,0.3333,0.0
693336059359206247,隔音噪音,3,1,1,-0.333,0.3333,0.3333
693846133972752412,位置交通,58,52,0,2.741,0.0,0.8966
693846133972752412,停車,1,1,0,1.0,0.0,1.0
693846133972752412,入住流程,13,9,0,1.231,0.0,0.6923
693846133972752412,床與睡眠,7,6,0,1.143,0.0,0.8571
693846133972752412,性價比,8,7,1,2.0,0.125,0.875
693846133972752412,房東服務,45,39,2,1.778,0.0444,0.8667
693846133972752412,早餐餐飲,11,6,0,0.818,0.0,0.5455
693846133972752412,清潔,29,27,0,1.793,0.0,0.931
693846133972752412,空調冷氣,1,0,0,0.0,0.0,0.0
693846133972752412,空間大小,22,19,1,2.318,0.0455,0.8636
693846133972752412,網路WiFi,1,0,0,0.0,0.0,0.0
693846133972752412,衛浴熱水,5,3,1,0.8,0.2,0.6
693846133972752412,設備廚房,10,7,0,1.1,0.0,0.7
693846133972752412,隔音噪音,5,5,0,2.0,0.0,1.0
694628974140465599,位置交通,5,3,0,0.6,0.0,0.6
694628974140465599,性價比,1,1,0,2.0,0.0,1.0
694628974140465599,房東服務,5,4,0,2.2,0.0,0.8
694628974140465599,早餐餐飲,1,0,0,0.0,0.0,0.0
694628974140465599,清潔,3,3,0,1.0,0.0,1.0
694628974140465599,空間大小,1,1,0,2.0,0.0,1.0
694628974140465599,衛浴熱水,1,0,0,0.0,0.0,0.0
694628974140465599,設備廚房,2,0,0,0.0,0.0,0.0
694628974140465599,隔音噪音,1,0,0,0.0,0.0,0.0
696162776957066534,位置交通,12,9,0,1.5,0.0,0.75
696162776957066534,入住流程,2,1,0,1.0,0.0,0.5
696162776957066534,床與睡眠,1,1,0,1.0,0.0,1.0
696162776957066534,性價比,2,1,0,0.5,0.0,0.5
696162776957066534,房東服務,6,5,0,2.0,0.0,0.8333
696162776957066534,早餐餐飲,1,1,0,1.0,0.0,1.0
696162776957066534,清潔,5,4,0,1.2,0.0,0.8
696162776957066534,空間大小,5,4,0,1.4,0.0,0.8
696162776957066534,衛浴熱水,3,0,0,0.0,0.0,0.0
696162776957066534,設備廚房,1,0,0,0.0,0.0,0.0
701004886049773403,位置交通,30,22,1,1.5,0.0333,0.7333
701004886049773403,入住流程,3,2,0,1.0,0.0,0.6667
701004886049773403,床與睡眠,6,2,0,0.5,0.0,0.3333
701004886049773403,性價比,6,5,0,1.5,0.0,0.8333
701004886049773403,房東服務,23,15,3,1.652,0.1304,0.6522
701004886049773403,早餐餐飲,5,2,0,0.6,0.0,0.4
701004886049773403,清潔,13,13,0,2.154,0.0,1.0
701004886049773403,空調冷氣,4,3,1,1.0,0.25,0.75
701004886049773403,空間大小,9,4,1,0.333,0.1111,0.4444
701004886049773403,網路WiFi,4,3,1,1.0,0.25,0.75
701004886049773403,衛浴熱水,7,2,1,0.286,0.1429,0.2857
701004886049773403,設備廚房,8,3,0,0.375,0.0,0.375
701004886049773403,隔音噪音,11,11,0,2.273,0.0,1.0
701299807445830146,位置交通,64,50,0,1.672,0.0,0.7812
701299807445830146,入住流程,12,5,1,0.583,0.0833,0.4167
701299807445830146,床與睡眠,8,4,1,0.875,0.125,0.5
701299807445830146,性價比,1,1,0,2.0,0.0,1.0
701299807445830146,房東服務,34,24,0,1.706,0.0,0.7059
701299807445830146,早餐餐飲,11,5,0,0.727,0.0,0.4545
701299807445830146,清潔,36,32,1,1.806,0.0278,0.8889
701299807445830146,空調冷氣,5,3,0,0.6,0.0,0.6
701299807445830146,空間大小,32,21,5,0.875,0.1562,0.6562
701299807445830146,衛浴熱水,17,11,1,0.706,0.0588,0.6471
701299807445830146,設備廚房,11,5,1,0.727,0.0909,0.4545
701299807445830146,隔音噪音,4,3,0,0.75,0.0,0.75
703535284997320425,房東服務,1,0,0,0.0,0.0,0.0
703940129692784348,位置交通,7,7,0,3.286,0.0,1.0
703940129692784348,床與睡眠,2,2,0,1.0,0.0,1.0
703940129692784348,房東服務,7,7,0,1.571,0.0,1.0
703940129692784348,早餐餐飲,1,0,1,-1.0,1.0,0.0
703940129692784348,清潔,4,4,0,1.75,0.0,1.0
703940129692784348,空間大小,4,2,2,0.75,0.5,0.5
703940129692784348,衛浴熱水,2,2,0,1.5,0.0,1.0
703940129692784348,設備廚房,1,1,0,1.0,0.0,1.0
703940129692784348,隔音噪音,2,2,0,2.0,0.0,1.0
704686504237754018,位置交通,4,2,0,0.5,0.0,0.5
704686504237754018,性價比,1,1,0,1.0,0.0,1.0
704686504237754018,房東服務,2,0,0,0.0,0.0,0.0
704686504237754018,清潔,2,2,0,3.0,0.0,1.0
704686504237754018,空間大小,2,1,0,2.5,0.0,0.5
704686504237754018,衛浴熱水,1,1,0,1.0,0.0,1.0
704686504237754018,隔音噪音,1,1,0,3.0,0.0,1.0
706733785865870510,位置交通,9,8,0,1.222,0.0,0.8889
706733785865870510,入住流程,5,3,1,0.6,0.2,0.6
706733785865870510,床與睡眠,2,1,1,0.0,0.5,0.5
706733785865870510,性價比,1,1,0,1.0,0.0,1.0
706733785865870510,房東服務,8,6,0,1.5,0.0,0.75
706733785865870510,早餐餐飲,1,1,0,1.0,0.0,1.0
706733785865870510,清潔,7,7,0,1.714,0.0,1.0
706733785865870510,空間大小,5,3,2,-0.2,0.4,0.6
706733785865870510,網路WiFi,1,1,0,1.0,0.0,1.0
706733785865870510,衛浴熱水,4,2,0,0.5,0.0,0.5
706733785865870510,設備廚房,5,4,0,2.4,0.0,0.8
706733785865870510,隔音噪音,3,1,1,0.667,0.3333,0.3333
707799502221059077,位置交通,19,11,1,1.105,0.0526,0.5789
707799502221059077,入住流程,3,0,0,0.0,0.0,0.0
707799502221059077,床與睡眠,11,4,0,0.727,0.0,0.3636
707799502221059077,性價比,1,0,0,0.0,0.0,0.0
707799502221059077,房東服務,17,12,0,1.588,0.0,0.7059
707799502221059077,早餐餐飲,6,1,0,0.333,0.0,0.1667
