id,host_id,latitude,longitude,neighbourhood_cleansed,room_type,Y_vacancy,Y_high_risk,accommodates,bedrooms,beds,bathrooms_count,is_shared_bath,price,minimum_nights,maximum_nights,min_nights_avg_ntm,instant_bookable,self_checkin,room_type_code,neighbourhood_code,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_pctl_nbhd,score_pctl_nbhd,amenities_vs_median,nbr_density_1km,nbr_density_same_type_1km,host_acceptance_rate,host_response_rate,response_speed,host_is_superhost,host_listings_count,calculated_host_listings_count,host_tenure_days,desc_len,host_about_len,neighborhood_overview_len,amenities_count,hotel_count_1km,hotel_count_500m,airbnb_hotel_supply_ratio,price_per_person,price_per_bedroom,beds_per_person,dist_to_nearest_mrt_m,mrt_count_500m,bus_stops_count_300m,bus_stops_count_500m,conv_stores_count_200m,conv_stores_count_500m,restaurants_count_500m,dist_to_nearest_park_m,park_count_500m,dist_to_nearest_clinic_m,dist_to_nearest_school_m,avg_review_sentiment,avg_review_length,has_no_reviews
2553760,13075769,25.09648,121.52403,士林區,Private room,0.5972602739726027,0,2,1.0,1.0,1.5,False,1186.0,5,30,5.7,0,0,2,6,4.89,4.93,4.89,4.92,4.93,4.92,4.86,0.4418604651162791,0.5813953488372093,1.0769230769230769,93,25,0.0,1.0,3.0,0,4,3,4220,521,120,109,28,14,2,6.2,593.0,1186.0,0.5,328.16177207036304,2,13,20,3,16,153,114.74816130769386,3,96.76104567555544,278.6222637801259,0.1736,335.96666666666664,0
2632210,10007698,25.05152,121.5441,松山區,Entire home/apt,0.0547945205479452,0,6,3.0,3.0,2.0,False,5055.0,4,365,4.0,0,1,0,10,4.8,4.78,4.84,4.88,4.91,4.85,4.78,0.8658536585365854,0.4072847682119205,1.15625,244,207,0.97,1.0,4.0,1,18,17,4338,329,344,184,37,40,17,5.951219512195122,842.5,1685.0,0.5,33.23536282553718,8,13,31,12,41,527,254.93134320419333,8,174.4420485888265,271.25343239325844,0.44872666666666666,349.4,0
2637590,906344,25.05264,121.52123,中山區,Entire home/apt,0.3397260273972602,0,2,1.0,1.0,1.0,False,1291.0,3,180,3.0,0,0,0,0,4.47,4.55,4.47,4.77,4.81,4.94,4.54,0.0690335305719921,0.1635883905013192,0.8163265306122449,865,636,0.97,1.0,4.0,0,22,22,5174,1000,48,154,20,135,36,6.360294117647059,645.5,1291.0,0.5,8.307164133403266,6,8,21,3,41,736,71.2876578494278,4,135.2157519406451,256.4201239206322,0.10765666666666668,86.76666666666667,0
2678719,1597675,25.05141,121.58158,南港區,Shared room,0.4054794520547945,0,4,1.0,4.0,6.5,True,326.0,30,360,30.0,0,0,3,5,4.67,4.67,3.67,4.67,5.0,5.0,5.0,0.5,0.75,1.6153846153846154,116,1,0.6,1.0,4.0,0,5,5,5010,490,1756,667,21,7,1,14.5,81.5,326.0,1.0,394.1198327930777,4,7,20,3,10,70,172.02686597639916,6,346.6510221254579,233.94042042967624,0.6336,225.66666666666666,0
2753686,9018856,25.0286,121.54749,大安區,Entire home/apt,0.6136986301369863,0,5,2.0,4.0,1.0,False,3139.0,28,90,28.0,1,0,0,8,4.74,4.8,4.75,4.89,4.97,4.69,4.57,0.5469953775038521,0.2991803278688524,1.2121212121212122,386,229,1.0,1.0,4.0,1,24,2,4390,436,450,582,40,17,3,21.444444444444443,627.8,1569.5,0.8,474.0856536164494,1,7,20,3,27,402,221.0398382915546,5,206.4697294638152,180.56030723735736,0.6221099999999999,355.8666666666667,0
2808875,3705836,25.06714,121.59098,內湖區,Entire home/apt,0.7561643835616438,1,7,3.0,5.0,2.0,False,24382.0,31,730,31.0,0,0,0,3,4.63,4.75,4.65,4.87,4.84,4.26,4.49,0.8703703703703703,0.2826086956521739,0.5217391304347826,8,5,0.82,0.98,4.0,1,26,26,4749,1000,343,146,18,2,1,2.6666666666666665,3483.1428571428573,8127.333333333333,0.7142857142857143,1390.4198541483502,0,5,14,4,11,65,46.33471579100956,6,29.306606578150955,295.07321104121183,0.33430333333333334,174.53333333333333,0
2969214,8478209,25.00622,121.55911,文山區,Entire home/apt,1.0,1,4,2.0,1.0,1.0,False,15086.0,3,1125,3.0,0,0,0,9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.9743589743589745,0.859375,0.5555555555555556,17,14,0.0,0.0,1.0,0,18,15,4417,248,15,229,15,0,0,17.0,3771.5,7543.0,0.25,243.5236893113831,1,5,12,2,3,8,353.13680452876247,5,662.2878994365838,130.02426672981525,0.0,181.0,0
3028074,14475460,25.04946,121.5765,松山區,Entire home/apt,0.7424657534246575,1,3,1.0,2.0,1.0,False,2300.0,21,1125,20.1,1,1,0,10,4.83,4.87,4.75,4.9,4.92,4.93,4.76,0.4451219512195122,0.4701986754966887,1.59375,208,145,0.99,1.0,4.0,0,4,4,4182,496,402,553,51,16,7,12.235294117647058,766.6666666666666,2300.0,0.6666666666666666,83.15924917053549,5,16,30,5,20,145,134.69705014211306,8,55.09727931834689,268.5460665376337,0.5260333333333334,263.73333333333335,0
3062366,7767966,25.05974,121.54491,松山區,Entire home/apt,0.5616438356164384,0,3,2.0,2.0,2.0,False,7000.0,4,120,4.0,0,0,0,10,4.92,4.98,4.91,4.98,4.95,4.86,4.76,0.9390243902439024,0.6125827814569537,1.375,113,92,0.78,1.0,4.0,1,1,1,4447,292,45,687,44,24,3,4.52,2333.333333333333,3500.0,0.6666666666666666,152.90705446026286,1,9,21,8,29,387,142.25737018053283,5,171.18457058087645,108.8152177916574,0.5742566666666666,270.0,0
3070785,5745433,25.0440857,121.5028873,萬華區,Private room,0.3095890410958904,0,2,1.0,1.0,1.0,False,1257.0,5,90,5.0,0,1,2,11,5.0,4.89,4.67,4.94,5.0,4.94,4.89,0.4556962025316455,0.925531914893617,1.1304347826086956,1513,196,1.0,1.0,4.0,1,7,7,4563,856,396,0,26,108,66,13.880733944954128,628.5,1257.0,0.5,503.8693874250719,0,7,19,4,34,442,376.27566663402393,2,273.2835183750647,139.95006637220092,0.47333333333333333,158.33333333333334,0
3106555,12341333,25.02654,121.53376,大安區,Entire home/apt,0.5315068493150685,0,3,1.0,1.0,1.0,False,1848.0,6,180,6.0,0,0,0,8,4.83,4.88,4.75,4.94,4.91,4.75,4.71,0.2049306625577812,0.490983606557377,1.121212121212121,426,197,0.89,1.0,3.0,1,2,2,4242,231,638,412,37,13,4,30.428571428571427,616.0,1848.0,0.3333333333333333,765.3096919465188,0,7,18,4,13,108,302.062678978808,4,266.40527829263084,277.5467325889689,0.6444300000000001,323.23333333333335,0
3186548,5247611,25.03484,121.55672,大安區,Entire home/apt,0.5808219178082191,0,2,1.0,1.0,1.0,False,1304.0,3,1125,3.0,0,0,0,8,4.58,4.66,4.59,4.81,4.84,4.86,4.56,0.086286594761171,0.1262295081967213,1.2121212121212122,497,380,0.77,1.0,4.0,0,5,4,4598,840,17,0,40,22,6,21.60869565217392,652.0,1304.0,0.5,363.1685801082376,6,7,26,2,28,593,122.41582015122952,4,241.82163595975888,445.8495137083826,0.20301,106.1,0
3214180,1398361,25.0411,121.55374,大安區,Entire home/apt,0.8904109589041096,1,11,4.0,6.0,2.0,False,5591.0,1,365,12.8,1,1,0,8,4.84,4.87,4.81,4.82,4.9,4.9,4.69,0.884437596302003,0.5131147540983606,1.4848484848484849,428,355,0.95,1.0,4.0,1,11,11,5071,240,802,430,49,23,9,17.833333333333332,508.27272727272725,1397.75,0.5454545454545454,214.44071074762263,13,5,20,9,35,846,261.8802352423835,1,116.1939200502636,431.254126094294,0.7290966666666667,311.4,0
3304239,943278,25.0499,121.57453,松山區,Entire home/apt,0.8602739726027397,1,2,1.0,1.0,1.5,False,1453.0,38,730,38.0,0,0,0,10,4.83,4.85,4.92,4.9,4.9,4.78,4.82,0.2865853658536585,0.4701986754966887,0.5,218,155,0.67,0.7,2.0,0,2,1,5167,243,181,180,16,16,9,12.823529411764708,726.5,1453.0,0.5,175.2709192458086,5,12,30,4,20,150,85.77998238058531,7,105.2756820314359,178.30512110624355,0.6869866666666666,296.53333333333336,0
3399891,17148416,25.02643,121.5286,大安區,Entire home/apt,0.7123287671232876,1,1,0.0,1.0,1.0,False,3960.0,31,1088,31.0,1,0,0,8,4.85,4.85,4.85,5.0,4.92,5.0,4.62,0.6949152542372882,0.5336065573770492,0.8181818181818182,487,236,1.0,1.0,4.0,1,11,11,4117,476,4356,306,27,18,4,25.63157894736842,3960.0,,1.0,519.2864633110615,0,5,19,1,18,236,184.585458027146,7,89.67668049131531,557.2133661371279,0.7648230769230769,284.53846153846155,0
3407985,16034281,25.04154,121.50595,萬華區,Private room,0.9616438356164384,1,2,1.0,1.0,1.0,False,1273.0,1,1125,1.0,0,0,2,11,3.63,3.38,3.63,3.75,3.75,4.25,3.63,0.4873417721518987,0.0354609929078014,0.8260869565217391,1636,229,0.0,0.6,2.0,0,1,1,4144,636,5,0,19,139,69,11.685714285714283,636.5,1273.0,0.5,175.81395120464688,6,15,38,9,39,548,178.7775199060573,3,131.8122728120302,278.8882594211734,0.0,38.25,0
3485675,11416408,25.03824,121.58231,信義區,Private room,0.926027397260274,1,2,1.0,1.0,1.0,True,1372.0,2,60,2.0,0,0,2,2,4.76,4.76,4.69,4.91,4.89,4.64,4.73,0.6863905325443787,0.4838709677419355,0.3043478260869565,165,61,0.62,1.0,3.0,0,1,1,4273,327,280,287,7,0,0,165.0,686.0,1372.0,0.5,609.1924683739805,0,6,18,2,15,187,46.53031451884647,6,245.5314388901124,131.72850095341582,0.25190666666666667,73.16666666666667,0
3499060,8478209,25.04123,121.56736,信義區,Private room,0.2465753424657534,0,2,1.0,1.0,1.0,False,9504.0,3,1125,3.0,0,0,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.970414201183432,0.8838709677419355,0.217391304347826,271,68,0.0,0.0,1.0,0,18,15,4417,260,15,159,5,15,7,16.9375,4752.0,9504.0,0.5,18.40254156820474,4,10,24,6,24,434,94.53281001753022,8,198.5965422558441,332.5877823322209,0.21619999999999998,38.666666666666664,0
3840606,10007698,25.05031,121.54305,中山區,Entire home/apt,0.1287671232876712,0,2,1.0,1.0,1.0,False,2089.0,4,1125,4.0,0,1,0,0,4.84,4.85,4.84,4.89,4.94,4.93,4.8,0.4161735700197239,0.5079155672823219,1.020408163265306,293,238,0.97,1.0,4.0,1,18,17,4338,298,344,104,25,43,13,6.659090909090909,1044.5,2089.0,0.5,163.59352214061627,8,16,30,8,40,551,174.64929647601147,9,172.64334223275642,273.4683458768141,0.19767,192.03333333333333,0
3879242,14665606,25.09349,121.52388,士林區,Entire home/apt,0.6,0,4,1.0,2.0,1.0,False,1774.0,2,30,2.0,0,0,0,6,4.9,4.89,4.87,4.92,4.97,4.69,4.83,0.3421052631578947,0.6844660194174758,1.6551724137931034,122,71,0.99,1.0,4.0,1,4,4,4177,508,0,139,48,14,5,8.133333333333333,443.5,1774.0,0.5,220.94522121696795,2,13,32,2,19,207,310.148119158339,8,226.3211385956932,140.61161446258993,0.5412133333333333,289.76666666666665,0
3908056,5247611,25.02763,121.53874,大安區,Entire home/apt,0.6027397260273972,0,2,2.0,1.0,1.0,False,1350.0,3,180,3.0,0,1,0,8,4.51,4.76,4.5,4.73,4.81,4.78,4.59,0.0939907550077041,0.0844262295081967,0.696969696969697,312,166,0.77,1.0,4.0,0,5,4,4598,459,17,0,23,12,0,24.0,675.0,675.0,0.5,356.22829875574,1,8,19,2,13,148,143.2034772687387,8,141.21661847067116,311.87003984490985,0.5774033333333333,251.46666666666667,0
3919250,20302753,25.05371,121.51119,大同區,Entire home/apt,0.4082191780821917,0,4,2.0,2.0,1.5,False,2568.0,30,1125,29.3,0,0,0,7,5.0,4.9,5.0,5.0,5.0,4.9,4.8,0.4697674418604651,0.8966346153846154,1.1935483870967742,703,510,1.0,1.0,4.0,1,1,1,4059,1000,22,184,37,116,28,6.0085470085470085,642.0,1284.0,0.5,429.9575979989062,2,16,42,6,24,357,186.9962806261308,6,55.827645064980175,403.15153370486047,0.5698700000000001,163.4,0
3933100,22105084,25.04242,121.50237,萬華區,Entire home/apt,0.4876712328767123,0,5,1.0,2.0,1.0,False,3143.0,28,90,28.0,0,0,0,11,4.68,4.75,4.8,4.73,4.78,4.79,4.63,0.8383550488599348,0.2506361323155216,0.5925925925925926,1496,1281,0.0,0.0,1.0,0,3,3,4014,280,27,307,16,104,45,14.247619047619049,628.6,3143.0,0.4,524.4010975928769,0,11,24,4,32,413,266.82999000854176,3,224.1668300721193,175.2312406351987,0.31575333333333333,240.3,0
3953759,20299930,25.04722,121.51608,中正區,Entire home/apt,0.2273972602739726,0,5,1.0,1.0,1.0,False,9500.0,30,1125,30.0,0,0,0,1,4.21,4.53,4.39,4.62,4.65,4.32,4.23,0.9757709251101322,0.0438799076212471,0.75,1122,807,,,0.0,0,2,2,4059,262,94,36,21,169,70,6.6,1900.0,9500.0,0.2,54.34258912774755,10,10,32,6,38,438,63.34516963405704,7,314.35285445258,505.2238667517936,0.27163333333333334,225.36666666666667,0
3975942,17148416,25.02248,121.5285,大安區,Entire home/apt,0.5753424657534246,0,1,0.0,2.0,1.0,False,2760.0,31,1125,30.9,1,0,0,8,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0.4591679506933744,0.8868852459016393,0.696969696969697,438,214,1.0,1.0,4.0,1,11,11,4117,43,4356,0,23,14,4,29.2,2760.0,,2.0,158.84088378884374,5,7,23,4,19,267,40.06630362880559,8,71.44629644756021,189.25685181800256,0.8852,418.2857142857143,0
4014018,19549739,25.0407,121.55377,大安區,Entire home/apt,0.6301369863013698,0,2,1.0,2.0,1.5,False,1523.0,5,120,5.0,0,0,0,8,4.71,4.81,4.76,4.91,4.95,4.95,4.69,0.1417565485362095,0.2532786885245902,1.0606060606060606,445,368,0.93,1.0,4.0,1,3,3,4073,266,521,301,35,24,9,17.8,761.5,1523.0,1.0,231.24568728843823,13,5,23,8,37,828,289.6095447308385,1,86.79034383668014,415.0664423151907,0.6025666666666666,273.03333333333336,0
4014179,20812835,25.02979,121.55839,信義區,Entire home/apt,0.1616438356164383,0,2,1.0,1.0,1.0,False,3500.0,6,1125,6.0,0,0,0,2,4.17,4.33,3.67,4.33,4.5,4.67,4.0,0.7315035799522673,0.0332480818414322,0.5882352941176471,431,304,0.6,1.0,3.0,0,9,8,4047,188,0,163,20,15,6,26.9375,1750.0,3500.0,0.5,493.2056119795741,2,6,28,4,22,494,178.07271365033893,7,305.5695289373428,70.39635733060216,0.7456,220.16666666666666,0
4018116,19549739,25.04161,121.55479,大安區,Entire home/apt,0.7863013698630137,1,2,1.0,1.0,1.5,False,1470.0,4,200,4.0,0,0,0,8,4.78,4.8,4.83,4.97,4.96,4.94,4.73,0.135593220338983,0.3868852459016393,1.0,400,330,0.93,1.0,4.0,1,3,3,4073,272,521,300,33,19,8,20.0,735.0,1470.0,0.5,190.38640720550384,10,6,20,9,33,756,145.4719080969748,1,105.96881297969736,362.8200029004458,0.45522333333333337,240.8,0
4035563,20923484,25.12178,121.53437,士林區,Private room,0.1095890410958904,0,2,1.0,2.0,1.0,True,704.0,2,5,2.0,0,0,2,6,4.9,4.9,4.73,4.93,4.97,4.79,4.89,0.0697674418604651,0.6162790697674418,0.8076923076923077,12,2,0.25,1.0,2.0,0,1,1,4044,307,6,241,21,0,0,12.0,352.0,704.0,1.0,2042.4849081731136,0,8,21,0,12,70,114.27377870977185,4,363.7686892689369,515.2481620008616,0.18143666666666666,230.66666666666666,0
4054999,19549739,25.04167,121.55207,大安區,Entire home/apt,0.8575342465753425,1,2,1.0,1.0,1.0,False,1378.0,4,200,4.0,0,0,0,8,4.69,4.77,4.66,4.87,4.93,4.93,4.73,0.1078582434514637,0.2278688524590164,1.0303030303030305,469,402,0.93,1.0,4.0,1,3,3,4073,261,521,300,34,26,9,17.37037037037037,689.0,1378.0,0.5,38.11417488432123,10,4,21,10,36,900,386.03472905259423,1,186.54420254282948,448.92970519043786,0.46626,192.86666666666667,0
4106145,21301096,25.06146,121.54366,中山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,7,300,7.0,0,0,0,0,4.08,4.0,4.38,4.54,4.31,4.54,4.31,0.054240631163708,0.0580474934036939,0.3265306122448979,104,81,1.0,0.0,1.0,0,8,8,4035,0,0,0,8,16,2,6.117647058823529,627.0,1254.0,0.5,77.44813086284566,1,9,21,10,28,353,236.80244551785827,5,237.3603330666783,214.60285533667508,0.32153076923076923,150.69230769230768,0
4106431,21301096,25.05984,121.54377,中山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1490.0,7,1125,5.6,0,0,0,0,4.38,4.29,4.5,4.5,4.88,4.63,4.63,0.1479289940828402,0.1213720316622691,0.3265306122448979,119,93,1.0,0.0,1.0,0,8,8,4035,745,0,0,8,25,3,4.576923076923077,745.0,1490.0,0.5,111.69559519168104,1,10,19,6,33,461,162.1835596931646,7,286.3831438844999,193.8492918022728,0.6092875,200.875,0
4118004,20401045,25.04081,121.56658,信義區,Entire home/apt,0.4931506849315068,0,5,2.0,2.0,1.0,False,10429.0,4,90,4.0,0,0,0,2,,,,,,,,0.9952267303102624,,0.2647058823529412,272,204,,0.0,1.0,0,1,1,4057,377,0,25,9,16,7,16.0,2085.8,5214.5,0.4,58.248241416161314,4,9,22,7,26,436,137.21954840663716,9,285.26016384827705,349.5325954203041,0.0,0.0,1
4148503,19568984,25.023682061454213,121.5262933781118,大安區,Entire home/apt,0.0,0,2,1.0,,1.0,False,,3,10000,6.0,1,0,0,8,4.58,4.66,4.58,4.83,4.89,4.88,4.55,,0.1262295081967213,0.7272727272727273,462,224,1.0,1.0,4.0,1,5,5,4073,31,100,86,24,12,6,35.53846153846154,,,,313.01474390036054,8,8,21,2,18,262,220.5443450843274,3,298.0954666753407,370.5116686202937,0.5578000000000001,200.9,0
4317397,20812835,25.03161,121.55804,信義區,Entire home/apt,0.1616438356164383,0,4,1.0,2.0,1.0,False,3500.0,7,1125,7.0,0,0,0,2,4.73,4.82,4.36,4.91,4.82,5.0,4.55,0.7315035799522673,0.2762148337595907,0.5294117647058824,443,321,0.6,1.0,3.0,0,9,8,4047,188,0,163,18,15,7,27.6875,875.0,3500.0,0.5,401.91529766495455,4,9,23,7,30,586,319.8429080783104,7,283.6234569201176,212.70376356277472,0.5952454545454545,301.90909090909093,0
4318191,20812835,25.03121,121.55817,信義區,Entire home/apt,0.4931506849315068,0,2,1.0,1.0,1.0,False,3500.0,29,1125,29.0,0,0,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7315035799522673,0.8759590792838875,0.5294117647058824,445,318,0.6,1.0,3.0,0,9,8,4047,188,0,155,18,15,7,27.8125,1750.0,3500.0,0.5,410.9876584078284,2,7,24,7,28,593,323.7295710659004,6,280.92912655710745,172.14925754438707,0.9019,139.0,0
4320299,3705836,25.07743,121.57871,內湖區,Entire home/apt,0.8136986301369863,1,2,1.0,1.0,1.0,False,5486.0,31,365,30.7,0,0,0,3,4.52,4.51,4.4,4.77,4.77,4.55,4.46,0.7037037037037037,0.1521739130434782,0.2318840579710145,5,5,0.82,0.98,4.0,1,26,26,4749,1000,343,313,8,1,1,2.5,2743.0,5486.0,0.5,419.5430457790775,2,8,22,7,23,238,65.26692887621034,5,203.0136608512389,416.8263202853467,0.38410999999999995,201.63333333333333,0
4372441,22105084,25.03753,121.49889,萬華區,Entire home/apt,0.4054794520547945,0,8,4.0,4.0,2.0,False,4000.0,28,1125,28.0,0,0,0,11,4.89,4.94,4.89,4.99,4.89,4.75,4.79,0.9039087947882736,0.7256149279050043,0.5925925925925926,857,730,0.0,0.0,1.0,0,3,3,4014,583,27,408,16,45,5,18.63043478260869,500.0,1000.0,0.5,236.4653351867822,3,13,29,9,32,260,128.86783414650543,10,158.09535502687018,384.82222051782327,0.30532,318.0,0
4467294,9175578,25.05407,121.60966,南港區,Shared room,0.0,0,10,,,3.0,True,,1,1125,1.0,0,0,3,5,4.67,4.63,4.63,4.67,4.67,4.8,4.47,,0.75,0.9230769230769232,7,1,0.86,,0.0,0,1,1,4382,839,0,0,12,5,3,1.1666666666666667,,,,319.638602621112,2,10,19,1,7,85,277.767130996294,3,265.8700379138482,353.87161588545314,0.2665266666666667,48.63333333333333,0
4468613,22965537,24.992,121.56243,文山區,Shared room,0.2410958904109589,0,2,1.0,2.0,1.5,True,1350.0,2,15,2.0,0,0,3,9,4.83,4.67,4.67,4.83,4.83,4.5,4.67,1.0,0.5,1.147540983606557,8,1,,,0.0,0,1,1,3993,312,146,29,35,0,0,8.0,675.0,1350.0,1.0,947.4469366884704,0,0,18,0,7,41,344.1334375988324,5,334.8112287227914,369.38271466771226,0.0,222.16666666666666,0
4495681,21301096,25.06172,121.54372,中山區,Private room,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,7,1125,7.0,0,0,2,0,4.63,4.25,4.63,4.75,4.75,4.38,4.5,0.3523489932885906,0.3347107438016529,0.2608695652173913,100,16,1.0,0.0,1.0,0,8,8,4035,707,0,0,6,16,2,5.882352941176471,627.0,1254.0,0.5,102.73848091836604,1,8,19,8,30,346,263.28139019805894,5,209.90074619356344,206.71918784093032,0.3278375,226.5,0
4495844,21301096,25.06122,121.54294,中山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1411.0,7,1125,7.0,0,0,0,0,4.94,4.65,4.88,4.94,4.88,4.82,4.94,0.1203155818540434,0.6596306068601583,0.2448979591836734,103,81,1.0,0.0,1.0,0,8,8,4035,743,0,0,6,19,2,5.15,705.5,1411.0,0.5,113.473856326007,1,10,19,6,29,382,174.35686782684695,6,302.1996911928156,252.86373362323505,0.6737235294117647,231.58823529411765,0
4507773,21301096,25.06184,121.54295,中山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,14,300,14.0,0,0,0,0,4.17,3.5,4.67,4.17,4.17,4.67,4.0,0.054240631163708,0.0765171503957783,0.2448979591836734,97,77,1.0,0.0,1.0,0,8,8,4035,707,0,0,6,17,2,5.388888888888889,627.0,1254.0,0.5,153.14477060473072,1,11,19,5,32,366,238.2733183405336,6,253.50270409909035,184.01561499540165,0.7051,611.5,0
4520900,12991185,25.06029,121.61343,南港區,Entire home/apt,0.4849315068493151,0,5,2.0,4.0,1.5,False,2642.0,20,120,20.0,0,0,0,5,4.66,4.47,4.24,4.76,4.71,4.63,4.53,0.44,0.0952380952380952,1.476923076923077,11,5,0.0,,0.0,0,1,1,4222,257,63,234,48,6,2,1.5714285714285714,528.4,1321.0,0.8,245.06601665890463,2,12,19,3,13,59,161.0585862113638,4,570.0155652275233,434.70615143064407,0.4401,145.93333333333334,0
4541617,8478209,25.00583,121.55907,文山區,Entire home/apt,0.2465753424657534,0,2,1.0,1.0,1.0,False,7805.0,3,125,3.0,0,0,0,9,4.67,4.67,4.67,5.0,5.0,4.33,4.0,0.8205128205128205,0.15625,0.6666666666666666,17,14,0.0,0.0,1.0,0,18,15,4417,256,15,229,18,0,0,17.0,3902.5,7805.0,0.5,221.10054265949063,1,6,14,2,3,9,333.00160875833035,5,618.7510487320556,127.1644805133986,0.2738,72.33333333333333,0
4561084,21301096,25.06174,121.54354,中山區,Private room,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,7,90,7.0,0,0,2,0,4.25,4.25,4.5,4.5,4.25,4.5,4.25,0.3523489932885906,0.0909090909090909,0.2608695652173913,102,17,1.0,0.0,1.0,0,8,8,4035,712,0,0,6,15,2,6.375,627.0,1254.0,0.5,110.80730649438718,1,9,19,8,30,360,254.74011451194232,5,219.0340868100835,199.7431693116536,0.223525,66.75,0
4568861,8847227,25.04454,121.5163,中正區,Entire home/apt,0.4575342465753425,0,2,1.0,1.0,1.5,False,1281.0,30,120,30.0,0,1,0,1,4.58,4.7,4.65,4.7,4.57,4.87,4.61,0.1002202643171806,0.1200923787528868,1.0,1121,836,0.93,1.0,2.0,1,3,3,4398,430,0,311,28,144,56,7.731034482758621,640.5,1281.0,0.5,185.02838536159516,12,14,33,12,34,391,87.13298115010052,5,56.48175314119059,605.7035575962577,0.24189333333333335,185.8,0
4607827,19235741,25.04162,121.56478,信義區,Private room,1.0,1,2,1.0,2.0,1.0,False,218172.0,30,30,30.0,0,0,2,2,5.0,5.0,4.67,4.67,4.67,4.67,4.67,0.9940828402366864,0.8838709677419355,0.4347826086956521,265,55,,,0.0,0,4,3,4079,277,739,567,10,16,7,15.588235294117649,109086.0,218172.0,1.0,72.35228976043416,4,7,17,11,24,418,279.19841659814125,7,396.3707631857249,272.2725360205663,0.724625,323.75,0
4630004,21301096,25.06209,121.54687,松山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,7,180,7.0,1,0,0,10,4.45,4.28,4.56,4.71,4.83,4.76,4.65,0.1646341463414634,0.0496688741721854,0.1875,78,63,1.0,0.0,1.0,0,8,8,4035,712,0,0,6,11,2,6.5,627.0,1254.0,0.5,323.2876432063732,2,5,15,6,21,277,156.22992870635778,5,236.901812265752,218.7750244172048,0.42172,176.85,0
4702288,20812835,25.03184,121.55827,信義區,Entire home/apt,0.1972602739726027,0,2,1.0,1.0,1.0,False,3500.0,29,1125,28.8,0,0,0,2,4.33,5.0,4.0,5.0,5.0,4.67,4.67,0.7315035799522673,0.0524296675191815,0.5294117647058824,436,318,0.6,1.0,3.0,0,9,8,4047,188,0,163,18,15,7,27.25,1750.0,3500.0,0.5,370.48379690511376,2,10,24,7,28,572,287.60407558164013,7,315.596565199071,242.44057812308523,0.9648,349.0,0
4702374,21301096,25.06165,121.54352,中山區,Private room,0.7452054794520548,1,2,1.0,1.0,1.0,False,1490.0,7,300,7.0,0,0,2,0,4.58,3.75,4.42,4.5,4.58,4.58,4.58,0.4765100671140939,0.268595041322314,0.2608695652173913,102,17,1.0,0.0,1.0,0,8,8,4035,0,0,0,6,16,2,6.0,745.0,1490.0,0.5,102.60396449697438,1,9,19,9,30,363,245.2834893917836,5,228.12156151830808,209.07948731239603,0.1607333333333333,139.58333333333334,0
4738149,19235741,25.04402,121.56333,信義區,Private room,1.0,1,2,1.0,1.0,1.0,False,304770.0,30,31,30.3,0,0,2,2,,,,,,,,1.0,,0.5652173913043478,273,55,,,0.0,0,4,3,4079,249,739,549,13,21,6,12.409090909090908,152385.0,304770.0,0.5,361.05040778002655,3,0,15,2,20,328,407.28920002032,3,546.6621910407496,251.85490534447976,0.0,0.0,1
4749034,8478209,24.98954,121.54164,文山區,Entire home/apt,0.2465753424657534,0,6,2.0,2.0,1.0,False,15429.0,3,1125,3.0,0,0,0,9,4.65,4.78,4.48,4.78,4.91,4.7,4.7,1.0,0.109375,0.0,14,6,0.0,0.0,1.0,0,18,15,4417,220,15,154,0,7,3,1.75,2571.5,7714.5,0.3333333333333333,303.6703567088043,3,8,15,4,13,91,350.5839207476371,1,192.32338247010705,79.44015854197656,0.27494782608695656,105.73913043478261,0
