listing_id,cal_start,n_days,booked_mask,booked_rate,booked_days,booked_rate_d30,booked_rate_d60,booked_rate_d90,gap_count_90d,gap_days_90d,gap_longest_90d,gap_first_start,gap_count_30d,gap_days_30d,gap_longest_30d,gap_first_start_30d,min_nights_median,min_nights_varies,is_longterm_only,is_all_blocked,is_all_open,m1_rate,m2_rate,m3_rate,m4_rate,m5_rate,m6_rate,m7_rate,m8_rate,m9_rate,m10_rate,m11_rate,m12_rate
2678719,2026-06-30,365,11111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6767123287671233,247,1.0,1.0,0.6923076923076923,1,28,28,2026-09-01,0,0,0,,30.0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
2753686,2026-07-01,365,11111111111111111111111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.4191780821917808,153,0.9,0.45,0.3,1,62,62,2026-07-29,0,0,0,,28.0,0,1,0,0,,0.871,0.0,0.0,0.0,0.0,0.871,0.129,0.0,0.129,1.0,1.0
2808875,2026-07-02,365,10000000000011100000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0273972602739726,10,0.13793103448275862,0.1694915254237288,0.11235955056179775,3,79,43,2026-07-03,2,25,14,2026-07-03,60.0,0,1,0,0,,0.1333,0.1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969214,2026-06-30,365,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0027397260273972603,1,0.03225806451612903,0.01639344262295082,0.01098901098901099,1,90,90,2026-07-01,1,30,30,2026-07-01,3.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3028074,2026-07-02,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,365,1.0,1.0,1.0,0,0,0,,0,0,0,,29.0,1,1,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3062366,2026-06-30,365,11111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000011111111111111111111111111111111111111111100000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000011111111111111111111111111111111111110000000,0.6657534246575343,243,1.0,0.7377049180327869,0.4945054945054945,1,46,46,2026-08-14,0,0,0,,4.0,0,0,0,0,1.0,1.0,0.4194,0.0,1.0,0.4,1.0,1.0,1.0,0.9032,0.0,0.4839
3070785,2026-07-02,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,365,1.0,1.0,1.0,0,0,0,,0,0,0,,5.0,0,0,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3106555,2026-06-30,365,11111111111111111011111111111111111111101111111111110001111110011111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4054794520547945,148,0.967741935483871,0.9180327868852459,0.9230769230769231,0,0,0,,0,0,0,,6.0,0,0,0,0,1.0,0.9677,0.8065,1.0,1.0,0.4667,0.5484,0.0,0.0,0.0,0.0,0.0
3186548,2026-06-30,365,11100000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.273972602739726,100,0.25806451612903225,0.13114754098360656,0.08791208791208792,2,83,70,2026-07-03,2,23,13,2026-07-03,3.0,0,0,0,0,1.0,0.2258,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3214180,2026-07-01,365,10000111111111111111000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.136986301369863,50,0.5333333333333333,0.3333333333333333,0.2222222222222222,2,66,47,2026-07-21,1,10,10,2026-07-21,14.0,1,0,0,0,,0.5161,0.129,0.0,0.0,0.0,0.9677,0.0,0.0,0.0,0.0,0.0
3304239,2026-06-30,365,11111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.13150684931506848,48,1.0,0.7868852459016393,0.5274725274725275,1,43,43,2026-08-17,0,0,0,,29.0,0,1,0,0,1.0,1.0,0.5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399891,2026-07-01,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5315068493150685,194,1.0,1.0,1.0,0,0,0,,0,0,0,,32.0,0,1,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,0.3226,0.0,0.0,0.0,0.0
3407985,2026-07-01,365,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01643835616438356,6,0.0,0.0,0.011111111111111112,2,89,80,2026-07-01,1,30,30,2026-07-01,1.0,0,0,0,0,,0.0,0.0,0.0333,0.0,0.0,0.129,0.0323,0.0,0.0,0.0,0.0
3499060,2026-07-01,365,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7534246575342466,275,0.0,0.0,0.0,1,90,90,2026-07-01,1,30,30,2026-07-01,3.0,0,0,0,0,,0.0,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3840606,2026-06-30,365,11111110001111111111111111110000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.8191780821917808,299,0.8064516129032258,0.4098360655737705,0.27472527472527475,1,63,63,2026-07-28,0,0,0,,4.0,1,0,0,0,1.0,0.7742,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3879242,2026-06-30,365,11111100001111000011111110000000000000000000000000000000000000000000001111100111111111111111111111100000000000000000000000000000000000000000000000000000111111111111111111111000111110111100000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.4602739726027397,168,0.5483870967741935,0.2786885245901639,0.3956043956043956,1,45,45,2026-07-25,1,6,6,2026-07-25,2.0,0,0,0,0,1.0,0.5161,0.0,0.7,0.1935,0.0667,0.871,0.0323,0.0,0.129,1.0,1.0
3908056,2026-06-30,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5068493150684932,185,1.0,1.0,1.0,0,0,0,,0,0,0,,3.0,0,0,0,0,1.0,1.0,1.0,1.0,0.9677,1.0,1.0,0.0323,0.0,0.0,0.0,0.0
3919250,2026-07-01,365,11111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7616438356164383,278,1.0,0.8,0.5333333333333333,1,42,42,2026-08-18,0,0,0,,30.0,0,1,0,0,,1.0,0.5484,0.0,0.0,0.9333,1.0,1.0,0.6429,1.0,1.0,1.0
3933100,2026-07-01,365,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5123287671232877,187,0.06666666666666667,0.03333333333333333,0.022222222222222223,1,88,88,2026-07-03,1,28,28,2026-07-03,28.0,0,1,0,0,,0.0645,0.0,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
3953759,2026-07-01,365,11111110000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7726027397260274,282,0.23333333333333334,0.11666666666666667,0.07777777777777778,1,83,83,2026-07-08,1,23,23,2026-07-08,30.0,0,1,0,0,,0.2258,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3975942,2026-07-01,365,11111111111111111111111111111111111111111111111111111100000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000,0.9013698630136986,329,1.0,0.9,0.9111111111111111,1,8,8,2026-08-24,0,0,0,,32.0,1,1,0,0,,1.0,0.7419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4014018,2026-06-30,365,10111111111111111100000001111111111110000000011111111110000000000000000000000000011111111111111111111111000000000001111100000111110001111100000000000000000000000000000000111110011111111000000000000000000000000000000000111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.29863013698630136,109,0.7419354838709677,0.639344262295082,0.5384615384615384,3,41,26,2026-07-18,1,7,7,2026-07-18,4.0,0,0,0,0,1.0,0.7419,0.4839,0.4,0.5161,0.3333,0.4194,0.0,0.6786,0.0,0.0,0.0
4014179,2026-07-01,365,11111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5315068493150685,194,0.3,0.15,0.1,1,81,81,2026-07-10,1,21,21,2026-07-10,6.0,0,0,0,0,,0.2903,0.0,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
4018116,2026-07-01,365,11111111110000000000000000000000111111111111111111111110000000000000000000000000000000000000000000000000000000000000000111111111111000000000000000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.16986301369863013,62,0.3333333333333333,0.55,0.36666666666666664,2,57,35,2026-07-11,1,20,20,2026-07-11,4.0,0,0,0,0,,0.3226,0.7419,0.0,0.129,0.2667,0.4516,0.0968,0.0,0.0,0.0,0.0
4035563,2026-06-30,365,11111111111111111111111111111111111111111111111111111111111111111111000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.936986301369863,342,1.0,1.0,0.7472527472527473,1,23,23,2026-09-06,0,0,0,,2.0,0,0,0,0,1.0,1.0,1.0,0.2333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4054999,2026-07-01,365,01111111111110000000000000000000000000000000000000000000000000000000000011111111100000000000000000000000000000000000000011110000000000000000011110000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0958904109589041,35,0.4,0.2,0.23333333333333334,2,68,59,2026-07-14,1,17,17,2026-07-14,4.0,0,0,0,0,,0.3871,0.0,0.3,0.0968,0.1667,0.0645,0.129,0.0,0.0,0.0,0.0
4106145,2026-06-30,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5917808219178082,216,1.0,1.0,1.0,0,0,0,,0,0,0,,7.0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
