飯店名稱,住宿評等,評論分數,館內熱門設施,住客評論(前3則),行政區,地址,緯度,經度,房型名稱,房間設施,價格,可住宿人數,房型圖片網址,飯店連結
香樹花園酒店,評分為 4 顆星，滿分為 5,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,N/A,"10,409",2,N/A,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html
香樹花園酒店,評分為 4 顆星，滿分為 5,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,N/A,"9,800",2,#RD415433808,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html
香樹花園酒店,評分為 4 顆星，滿分為 5,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,N/A,"10,409",2,N/A,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html
香樹花園酒店,評分為 4 顆星，滿分為 5,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,N/A,"10,500",2,#RD415433804,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html
香樹花園酒店,評分為 4 顆星，滿分為 5,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,N/A,"11,109",2,N/A,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html
香樹花園酒店,評分為 4 顆星，滿分為 5,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,N/A,"10,500",2,#RD415433805,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html
香樹花園酒店,評分為 4 顆星，滿分為 5,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,N/A,"11,109",2,N/A,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html
香樹花園酒店,評分為 4 顆星，滿分為 5,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,N/A,"11,900",2,#RD415433811,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html
香樹花園酒店,評分為 4 顆星，滿分為 5,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,N/A,"12,509",2,N/A,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html
新驛旅店台北車站三館,評分為 3 顆星，滿分為 5,8.8,禁菸客房、免費無線網路、客房服務、機場接駁車、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「喜歡櫃台人員的貼心」 | 「靠近台北車站，肯德基就在樓下」 | 「很乾凈 舒服 雖小間但很舒服」,大同區,台北大同區長安西路77號,25.051038498443223,121.51671096682549,標準房,N/A,"6,584",2,#RD34142701,https://www.booking.com/hotel/tw/cityinn-3.zh-tw.html
新驛旅店台北車站三館,評分為 3 顆星，滿分為 5,8.8,禁菸客房、免費無線網路、客房服務、機場接駁車、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「喜歡櫃台人員的貼心」 | 「靠近台北車站，肯德基就在樓下」 | 「很乾凈 舒服 雖小間但很舒服」,大同區,台北大同區長安西路77號,25.051038498443223,121.51671096682549,標準房,N/A,"7,781",2,#RD34142703,https://www.booking.com/hotel/tw/cityinn-3.zh-tw.html
台北天成大飯店,評分為 5 顆星，滿分為 5,8.3,禁菸客房、健身中心、客房服務、免費停車、機場接駁車、3 間餐廳、酒吧、早餐評價還不錯,「菜色豊富」 | 「服務很棒，房間很乾淨，隔音很好，早餐非常棒」 | 「早餐不錯 居住交通方便」,中正區,台北中正區忠孝西路一段43號,25.046188329544403,121.51820898072401,標準房,N/A,"8,194",2,#RD29412216,https://www.booking.com/hotel/tw/cosmos-taipei.zh-tw.html
漾館溫泉飯店,評分為 4 顆星，滿分為 5,8.7,免費停車、餐廳、24 小時接待櫃檯、溫泉浴、電梯、行李寄存、早餐評價還不錯,「地點方便、早餐豐盛」 | 「雖然整體不大，但浴缸真的滿意，餐點也是麻雀雖小五臟俱全，餐點也水準之上，有種溫暖氛圍，因為來跨年的，員工也是非常的貼心，還準備小禮物🤣 只能說很用心的飯店」 | 「地點佳，房間小巧精美～ 可以獨立泡溫泉真的超級讚！！ 假日的早餐是自助餐，餐點多樣齊全，超級喜歡💕」,北投區,台北北投區溫泉路63號,25.13512047590462,121.5046638250351,標準房,N/A,"6,000",2,#RD24812403,https://www.booking.com/hotel/tw/aqua-bella.zh-tw.html
台北商旅-大安館,評分為 4 顆星，滿分為 5,8.3,禁菸客房、免費無線網路、機場接駁車、2 間餐廳、24 小時接待櫃檯、洗衣、電梯、酒吧、早餐評價非常好,「酒，食物，咖啡」 | 「房間舒適整潔，早餐好吃」 | 「早餐不錯，隨時補充食物」,大安區,台北大安區大安路一段135號,25.03861866996092,121.54626488685608,標準房,N/A,"11,700",2,#RD7301308,https://www.booking.com/hotel/tw/lessuitesda.zh-tw.html
台北商旅-大安館,評分為 4 顆星，滿分為 5,8.3,禁菸客房、免費無線網路、機場接駁車、2 間餐廳、24 小時接待櫃檯、洗衣、電梯、酒吧、早餐評價非常好,「酒，食物，咖啡」 | 「房間舒適整潔，早餐好吃」 | 「早餐不錯，隨時補充食物」,大安區,台北大安區大安路一段135號,25.03861866996092,121.54626488685608,標準房,N/A,"12,600",2,#RD7301304,https://www.booking.com/hotel/tw/lessuitesda.zh-tw.html
台北商旅-大安館,評分為 4 顆星，滿分為 5,8.3,禁菸客房、免費無線網路、機場接駁車、2 間餐廳、24 小時接待櫃檯、洗衣、電梯、酒吧、早餐評價非常好,「酒，食物，咖啡」 | 「房間舒適整潔，早餐好吃」 | 「早餐不錯，隨時補充食物」,大安區,台北大安區大安路一段135號,25.03861866996092,121.54626488685608,標準房,N/A,"13,050",2,#RD7301309,https://www.booking.com/hotel/tw/lessuitesda.zh-tw.html
北投亞太飯店 ,評分為 5 顆星，滿分為 5,8.8,室內游泳池、禁菸客房、免費無線網路、免費停車、SPA & 養生會館、餐廳、酒吧、早餐評價很好,「乾淨舒適」 | 「服務態度佳 乾淨 謝謝升級房間」 | 「房間大有小孩放風空間」,北投區,台北北投區幽雅路31號,25.137099,121.515089,標準房,N/A,"11,100",2,#RD286259906,https://www.booking.com/hotel/tw/bei-tou-ya-tai-fan-dian.zh-tw.html
北投亞太飯店 ,評分為 5 顆星，滿分為 5,8.8,室內游泳池、禁菸客房、免費無線網路、免費停車、SPA & 養生會館、餐廳、酒吧、早餐評價很好,「乾淨舒適」 | 「服務態度佳 乾淨 謝謝升級房間」 | 「房間大有小孩放風空間」,北投區,台北北投區幽雅路31號,25.137099,121.515089,標準房,N/A,"23,700",2,#RD286259910,https://www.booking.com/hotel/tw/bei-tou-ya-tai-fan-dian.zh-tw.html
北門窩泊旅,N/A,7.7,禁菸客房、免費無線網路、機場接駁車、洗衣、電梯、行李寄存,「地点好，附近很方便。整洁不错，工作人员友善」 | 「安靜舒適，員工服務超讚對於環境不熟的顧客講解的很詳細，還有專屬的櫃子，房間內的衛浴及廁所」 | 「離中山站跟台北車站都很近，設備齊全，住得很不錯」,大同區,台北大同區太原路92巷2-1號,25.052233783073806,121.5155190846558,標準房,N/A,"5,728",2,#RD188600105,https://www.booking.com/hotel/tw/tai-bei-bei-men-wo-bo-lu.zh-tw.html
北門窩泊旅,N/A,7.7,禁菸客房、免費無線網路、機場接駁車、洗衣、電梯、行李寄存,「地点好，附近很方便。整洁不错，工作人员友善」 | 「安靜舒適，員工服務超讚對於環境不熟的顧客講解的很詳細，還有專屬的櫃子，房間內的衛浴及廁所」 | 「離中山站跟台北車站都很近，設備齊全，住得很不錯」,大同區,台北大同區太原路92巷2-1號,25.052233783073806,121.5155190846558,標準房,N/A,"5,728",2,#RD188600112,https://www.booking.com/hotel/tw/tai-bei-bei-men-wo-bo-lu.zh-tw.html
北門窩泊旅,N/A,7.7,禁菸客房、免費無線網路、機場接駁車、洗衣、電梯、行李寄存,「地点好，附近很方便。整洁不错，工作人员友善」 | 「安靜舒適，員工服務超讚對於環境不熟的顧客講解的很詳細，還有專屬的櫃子，房間內的衛浴及廁所」 | 「離中山站跟台北車站都很近，設備齊全，住得很不錯」,大同區,台北大同區太原路92巷2-1號,25.052233783073806,121.5155190846558,標準房,N/A,"1,866",1,#RD188600102,https://www.booking.com/hotel/tw/tai-bei-bei-men-wo-bo-lu.zh-tw.html
北門窩泊旅,N/A,7.7,禁菸客房、免費無線網路、機場接駁車、洗衣、電梯、行李寄存,「地点好，附近很方便。整洁不错，工作人员友善」 | 「安靜舒適，員工服務超讚對於環境不熟的顧客講解的很詳細，還有專屬的櫃子，房間內的衛浴及廁所」 | 「離中山站跟台北車站都很近，設備齊全，住得很不錯」,大同區,台北大同區太原路92巷2-1號,25.052233783073806,121.5155190846558,標準房,N/A,"2,072",1,#RD188600101,https://www.booking.com/hotel/tw/tai-bei-bei-men-wo-bo-lu.zh-tw.html
台北國際飯店,評分為 3 顆星，滿分為 5,8.1,禁菸客房、健身中心、免費無線網路、機場接駁車、家庭房、24 小時接待櫃檯、洗衣、電梯、早餐,「前台人員親切，給人回到家的感覺，非常喜歡，有什麼問題都能即時給予協助」 | 「暖氣很棒!」 | 「雖然飯店有年紀，但尚清潔，人員服務佳」,中山區,台北中山區南京東路一段66號,25.05195821070363,121.52493596076965,標準房,N/A,"4,416",2,#RD26523703,https://www.booking.com/hotel/tw/taipei-international.zh-tw.html
家美瑞品 台北 - Jiamei Hotel,評分為 3 顆星，滿分為 5,8.5,禁菸客房、免費無線網路、客房服務、免費停車、餐廳、家庭房、24 小時接待櫃檯、洗衣、早餐,「位置及提供冰塊」 | 「住宿地點環境都很不錯，離捷運站算很近了，多走幾步路也可以到台北車站，房間空間很不錯，床鋪大又舒適．」 | 「整體都很不錯」,中正區,台北中正區12號1樓北平東路,25.04607890197,121.524279626835,標準房,N/A,"5,600",2,#RD1096412305,https://www.booking.com/hotel/tw/jia-mei-rui-pin.zh-tw.html
家美瑞品 台北 - Jiamei Hotel,評分為 3 顆星，滿分為 5,8.5,禁菸客房、免費無線網路、客房服務、免費停車、餐廳、家庭房、24 小時接待櫃檯、洗衣、早餐,「位置及提供冰塊」 | 「住宿地點環境都很不錯，離捷運站算很近了，多走幾步路也可以到台北車站，房間空間很不錯，床鋪大又舒適．」 | 「整體都很不錯」,中正區,台北中正區12號1樓北平東路,25.04607890197,121.524279626835,標準房,N/A,"7,040",2,#RD1096412306,https://www.booking.com/hotel/tw/jia-mei-rui-pin.zh-tw.html
家美瑞品 台北 - Jiamei Hotel,評分為 3 顆星，滿分為 5,8.5,禁菸客房、免費無線網路、客房服務、免費停車、餐廳、家庭房、24 小時接待櫃檯、洗衣、早餐,「位置及提供冰塊」 | 「住宿地點環境都很不錯，離捷運站算很近了，多走幾步路也可以到台北車站，房間空間很不錯，床鋪大又舒適．」 | 「整體都很不錯」,中正區,台北中正區12號1樓北平東路,25.04607890197,121.524279626835,標準房,N/A,"7,360",2,#RD1096412307,https://www.booking.com/hotel/tw/jia-mei-rui-pin.zh-tw.html
