id,host_id,latitude,longitude,neighbourhood_cleansed,room_type,Y_vacancy,Y_high_risk,accommodates,bedrooms,beds,bathrooms_count,is_shared_bath,price,minimum_nights,maximum_nights,min_nights_avg_ntm,instant_bookable,self_checkin,room_type_code,neighbourhood_code,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_pctl_nbhd,score_pctl_nbhd,amenities_vs_median,nbr_density_1km,nbr_density_same_type_1km,host_acceptance_rate,host_response_rate,response_speed,host_is_superhost,host_listings_count,calculated_host_listings_count,host_tenure_days,desc_len,host_about_len,neighborhood_overview_len,amenities_count,hotel_count_1km,hotel_count_500m,airbnb_hotel_supply_ratio,price_per_person,price_per_bedroom,beds_per_person
1160638803334282962,242730194,25.044420535365703,121.57024393332024,信義區,Entire home/apt,0.4794520547945205,0,3,2.0,2.0,1.0,False,3380.0,30,365,29.7,0,1,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7016706443914081,0.8759590792838875,1.0294117647058822,312,224,0.97,1.0,4.0,1,71,65,2422,530,13,0,35,25,3,12.0,1126.6666666666667,1690.0,0.6666666666666666
1160828199686393777,83171395,25.0452769994567,121.56668090402944,信義區,Entire home/apt,0.34794520547945207,0,6,1.0,3.0,1.0,False,1362.0,3,365,3.0,0,0,0,2,4.37,4.54,4.59,4.54,4.16,4.41,4.43,0.0883054892601432,0.061381074168797956,0.8529411764705882,270,204,0.95,0.98,4.0,0,30,16,3368,266,39,0,29,27,6,9.642857142857142,227.0,1362.0,0.5
1161299977073742096,567205070,25.04517,121.57763,信義區,Private room,0.958904109589041,1,4,1.0,2.0,1.0,False,1097.0,2,365,1.9,0,0,2,2,4.69,4.62,4.69,4.54,4.54,4.54,4.54,0.5295857988165681,0.3774193548387097,1.4782608695652173,281,77,0.94,1.0,4.0,1,12,12,564,1000,0,0,34,13,2,20.071428571428573,274.25,1097.0,0.5
1161303320457674502,567205070,25.047110373498587,121.57648653143434,信義區,Private room,0.958904109589041,1,4,1.0,2.0,1.0,False,2555.0,2,365,1.9,0,0,2,2,4.88,4.88,4.88,4.88,5.0,4.75,4.88,0.8372781065088757,0.6580645161290323,1.565217391304348,282,70,0.94,1.0,4.0,1,12,12,564,1000,0,0,36,16,7,16.58823529411765,638.75,2555.0,0.5
1161319299830240630,567205070,25.04568,121.57625,信義區,Private room,0.9561643835616438,1,4,1.0,2.0,1.0,False,1097.0,2,365,1.9,0,0,2,2,4.81,4.75,4.94,4.81,4.75,4.75,4.56,0.5295857988165681,0.5774193548387097,1.1304347826086956,307,81,0.94,1.0,4.0,1,12,12,564,1000,0,0,26,16,5,18.058823529411764,274.25,1097.0,0.5
1161325463684741847,567205070,25.04525,121.57758,信義區,Private room,0.9424657534246575,1,3,1.0,1.0,1.0,False,2821.0,2,365,1.9,0,0,2,2,4.85,4.87,4.87,4.79,4.9,4.85,4.87,0.8520710059171598,0.6290322580645161,1.6956521739130435,280,76,0.94,1.0,4.0,1,12,12,564,1000,0,0,39,13,2,20.0,940.3333333333334,2821.0,0.3333333333333333
1161381821705999160,574217422,25.04728,121.51487,中正區,Entire home/apt,0.23835616438356164,0,6,2.0,3.0,2.0,False,4566.0,2,365,2.0,1,1,0,1,4.79,4.84,4.89,4.61,4.76,4.97,4.73,0.8392070484581498,0.3856812933025404,1.3214285714285714,1341,1020,1.0,1.0,4.0,0,6,6,523,540,450,0,37,178,75,7.4916201117318435,761.0,2283.0,0.5
1161433247474835768,574217422,25.04722,121.51304,中正區,Entire home/apt,0.3561643835616438,0,6,1.0,3.0,1.0,False,4225.0,2,365,2.0,1,1,0,1,4.84,4.86,4.89,4.75,4.79,4.89,4.66,0.8039647577092511,0.5173210161662818,0.6071428571428571,1720,1368,1.0,1.0,4.0,0,6,6,523,516,450,0,17,192,78,8.911917098445596,704.1666666666666,4225.0,0.5
1161471740345344281,578800230,25.0512239431458,121.51811489642176,大同區,Entire home/apt,0.08767123287671233,0,4,2.0,2.0,1.0,False,3132.0,3,365,3.0,0,1,0,7,4.79,5.0,4.79,4.93,4.93,4.93,4.79,0.5558139534883721,0.3389423076923077,0.8387096774193549,933,628,0.95,1.0,4.0,1,6,6,497,936,0,0,26,158,36,5.867924528301887,783.0,1566.0,0.5
1161490615024042654,19843186,25.045070066714544,121.5056924976309,萬華區,Entire home/apt,0.3972602739726027,0,6,2.0,3.0,1.0,False,2285.0,3,365,3.0,0,0,0,11,4.68,4.61,4.68,4.79,4.82,4.79,4.64,0.6628664495114006,0.2506361323155216,0.9629629629629629,1717,1411,0.97,1.0,4.0,0,34,18,4068,54,275,0,26,144,89,11.841379310344827,380.8333333333333,1142.5,0.5
1161497363362484425,578800230,25.0509206863246,121.5193504521898,大同區,Entire home/apt,0.13424657534246576,0,4,2.0,2.0,1.0,False,2952.0,3,365,3.0,0,1,0,7,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.5255813953488372,0.8966346153846154,1.0,947,644,0.95,1.0,4.0,1,6,6,497,1000,0,0,31,154,34,6.109677419354838,738.0,1476.0,0.5
1161507867608212619,578800230,25.05082375382508,121.5199600616626,大同區,Entire home/apt,0.08493150684931507,0,8,4.0,,2.0,False,,30,365,30.0,0,1,0,7,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,0.8966346153846154,0.2903225806451613,933,644,0.95,1.0,4.0,1,6,6,497,1000,0,0,9,151,36,6.1381578947368425,,,
1161713217453552010,565465307,25.06117,121.523,中山區,Entire home/apt,0.2684931506849315,0,2,1.0,1.0,1.0,False,1222.0,3,365,3.0,0,1,0,0,4.91,4.64,4.91,4.91,5.0,5.0,4.64,0.04339250493096647,0.6160949868073878,0.8571428571428571,498,401,0.2,1.0,3.0,0,72,72,574,1000,317,0,21,61,23,8.03225806451613,611.0,1222.0,0.5
1161921643366284291,136010110,25.051336792033847,121.51322248189132,大同區,Entire home/apt,0.873972602739726,1,2,1.0,1.0,1.0,False,1251.0,2,365,2.0,0,1,0,7,4.83,4.88,4.8,4.92,5.0,4.85,4.85,0.07441860465116279,0.4375,1.1935483870967742,1095,809,0.93,1.0,4.0,1,39,37,3024,462,66,0,37,160,43,6.801242236024844,625.5,1251.0,0.5
1162090783633503634,578959128,25.03784449905168,121.54944147765538,大安區,Entire home/apt,0.5123287671232877,0,6,2.0,2.0,2.0,False,3325.0,4,365,4.0,0,1,0,8,4.88,4.93,4.77,4.81,4.91,4.79,4.91,0.5924499229583975,0.5959016393442623,1.0606060606060606,559,464,0.96,1.0,4.0,1,1,1,496,229,0,0,35,31,12,17.46875,554.1666666666666,1662.5,0.3333333333333333
1162182041239225121,268005891,25.08934,121.52245,士林區,Private room,0.8027397260273973,1,4,0.0,1.0,1.0,False,2389.0,2,365,2.0,1,1,2,6,4.74,4.89,4.8,4.89,4.89,4.89,4.8,0.8837209302325582,0.3488372093023256,1.2307692307692308,126,26,0.99,1.0,4.0,0,3,3,2302,291,0,0,32,19,12,6.3,597.25,,0.25
1162526699844564102,48973968,25.03076,121.51998,中正區,Private room,0.673972602739726,0,1,1.0,0.0,1.0,True,378.0,7,365,7.0,0,1,2,1,,,,,,,,0.02027027027027027,,1.105263157894737,267,137,0.92,0.93,2.0,0,23,21,3609,947,178,0,21,11,1,22.25,378.0,378.0,0.0
1162663002118134608,128565764,25.02236,121.52759,大安區,Entire home/apt,0.1178082191780822,0,5,2.0,3.0,1.0,False,2436.0,14,365,13.4,0,1,0,8,4.95,4.95,4.89,4.95,5.0,5.0,4.84,0.3844375963020031,0.7450819672131147,1.0909090909090908,440,214,0.85,1.0,3.0,1,1,1,3073,520,424,46,36,14,4,29.333333333333332,487.2,1218.0,0.6
1162685665060896217,559789004,25.09352197021464,121.5264443805524,士林區,Private room,0.24383561643835616,0,2,1.0,2.0,1.0,False,1674.0,30,365,30.0,0,1,2,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.6627906976744186,0.8953488372093024,1.0384615384615385,120,27,0.29,0.0,1.0,0,6,6,607,317,0,0,27,14,6,8.0,837.0,1674.0,1.0
1162691483295426840,559789004,25.093222852269367,121.52735885075782,士林區,Private room,0.24383561643835616,0,4,1.0,,1.0,False,,30,365,30.0,0,1,2,6,,,,,,,,,,1.1923076923076923,121,27,0.29,0.0,1.0,0,6,6,607,317,0,0,31,13,6,8.642857142857142,,,
1162818469243648923,140917365,25.044955396181336,121.50555331259966,萬華區,Entire home/apt,0.7315068493150685,1,9,3.0,4.0,2.0,False,4951.0,3,365,3.0,1,0,0,11,4.84,4.88,4.73,4.84,4.9,4.96,4.82,0.9454397394136808,0.5831212892281594,1.4814814814814814,1698,1396,0.99,1.0,4.0,1,2,2,2997,936,74,247,40,144,92,11.710344827586207,550.1111111111111,1650.3333333333333,0.4444444444444444
1162819624900106640,559789004,25.095357407201696,121.52753669070997,士林區,Private room,0.24383561643835616,0,4,1.0,2.0,1.0,False,1880.0,30,365,30.0,0,1,2,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7674418604651163,0.8953488372093024,1.1538461538461537,105,26,0.29,0.0,1.0,0,6,6,607,1000,0,0,30,14,2,7.0,470.0,1880.0,0.5
1162822497485624137,559789004,25.095235597170515,121.52736648098356,士林區,Private room,0.24383561643835616,0,2,1.0,1.0,1.0,False,1862.0,30,365,30.0,0,1,2,6,,,,,,,,0.7325581395348837,,1.1538461538461537,109,26,0.29,0.0,1.0,0,6,6,607,1000,0,0,30,13,2,7.785714285714286,931.0,1862.0,0.5
1162825964631278830,559789004,25.09465,121.5282,士林區,Private room,0.2465753424657534,0,2,1.0,1.0,1.0,False,1862.0,30,365,30.0,0,0,2,6,,,,,,,,0.7325581395348837,,1.0384615384615385,109,26,0.29,0.0,1.0,0,6,6,607,1000,0,0,27,13,3,7.785714285714286,931.0,1862.0,0.5
1162843613160246365,107651931,25.02563231764757,121.53033578524328,大安區,Private room,0.6602739726027397,0,1,,,1.0,True,,28,365,28.0,0,0,2,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0.79,1.3333333333333333,472,228,0.71,1.0,3.0,1,36,33,3208,1000,0,0,28,15,5,29.5,,,
1162914898755506613,573468805,25.02198,121.52499,中正區,Entire home/apt,0.31232876712328766,0,5,2.0,3.0,1.0,False,3390.0,2,365,2.0,0,0,0,1,4.93,4.9,4.83,4.95,4.93,4.93,4.81,0.6674008810572687,0.7586605080831409,1.0714285714285714,434,208,0.81,1.0,4.0,1,23,13,527,1000,80,0,30,12,3,33.38461538461539,678.0,1695.0,0.6
1163527843405474409,20092735,25.02956288234421,121.5604089086288,信義區,Entire home/apt,0.6219178082191781,0,1,1.0,1.0,1.0,False,950.0,32,365,32.0,1,1,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.008353221957040573,0.8759590792838875,1.3529411764705883,401,283,0.99,1.0,4.0,1,6,6,4063,113,307,0,46,12,6,30.846153846153847,950.0,950.0,1.0
1164141764692399016,579506663,25.03488,121.53205,中正區,Entire home/apt,0.5863013698630137,0,3,1.0,1.0,1.0,False,2548.0,30,365,30.0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4933920704845815,0.9226327944572749,2.0357142857142856,215,121,1.0,1.0,4.0,0,3,2,493,519,107,0,57,22,9,9.347826086956522,849.3333333333334,2548.0,0.3333333333333333
1164182316978940216,539813308,25.04250697692751,121.50359262076276,萬華區,Entire home/apt,0.44931506849315067,0,6,1.0,3.0,1.0,False,1849.0,2,365,2.0,0,0,0,11,4.84,4.9,4.88,4.96,4.92,4.88,4.84,0.506514657980456,0.5831212892281594,0.7407407407407407,1548,1304,0.9,1.0,4.0,1,33,33,730,600,135,0,20,113,60,13.578947368421053,308.1666666666667,1849.0,0.5
1164775879039219954,179260184,25.057792618590067,121.5231881254849,中山區,Entire home/apt,0.6,0,6,3.0,3.0,2.0,False,2860.0,2,365,2.0,1,1,0,0,4.71,4.75,4.25,4.79,4.75,4.68,4.68,0.621301775147929,0.3390501319261214,1.7959183673469388,632,472,0.99,1.0,4.0,0,2,1,2753,114,0,0,44,88,31,7.101123595505618,476.6666666666667,953.3333333333334,0.5
1164878044412835943,277278670,25.03576,121.53903,大安區,Entire home/apt,0.8328767123287671,1,6,3.0,4.0,2.0,False,4629.0,30,365,30.0,0,0,0,8,4.78,4.67,4.78,4.89,5.0,4.89,4.78,0.8012326656394453,0.38688524590163936,1.121212121212121,300,236,0.97,1.0,4.0,1,18,18,2265,500,0,409,37,24,7,12.0,771.5,1543.0,0.6666666666666666
1164971993625792838,21233282,25.05003,121.51844,大同區,Entire home/apt,0.6356164383561644,0,4,1.0,2.0,1.0,False,1887.0,3,365,4.7,0,1,0,7,4.84,4.87,4.82,4.61,4.89,5.0,4.89,0.3116279069767442,0.47115384615384615,1.3548387096774193,913,604,0.98,1.0,4.0,1,1,1,4037,1000,0,0,42,162,36,5.601226993865031,471.75,1887.0,0.5
1164992372515559227,383714739,25.05624,121.56996,松山區,Entire home/apt,0.3452054794520548,0,4,2.0,0.0,1.0,False,1004.0,29,180,29.0,0,1,0,10,,,,,,,,0.042682926829268296,,1.28125,90,61,0.89,0.94,4.0,0,10,10,1725,642,433,0,41,13,0,6.428571428571429,251.0,502.0,0.0
1165018139498648481,450151686,25.0322497,121.5459377,大安區,Entire home/apt,0.736986301369863,1,2,1.0,1.0,1.0,False,2800.0,30,365,30.0,0,0,0,8,,,,,,,,0.46841294298921415,,0.30303030303030304,344,231,1.0,1.0,4.0,1,5,5,1292,268,0,0,10,20,10,16.38095238095238,1400.0,2800.0,0.5
1165024890164812458,450151686,25.02981,121.55878,信義區,Entire home/apt,0.736986301369863,1,2,1.0,1.0,1.0,False,2600.0,30,365,30.0,0,0,0,2,,,,,,,,0.4630071599045346,,0.35294117647058826,427,303,1.0,1.0,4.0,1,5,5,1292,311,0,0,12,13,6,30.5,1300.0,2600.0,0.5
1165129461606871675,578800230,25.05044,121.51957,大同區,Entire home/apt,0.13424657534246576,0,4,2.0,2.0,1.0,False,2952.0,3,365,3.0,0,1,0,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.5255813953488372,0.8966346153846154,0.2903225806451613,943,642,0.95,1.0,4.0,1,6,6,497,1000,0,0,9,157,36,5.968354430379747,738.0,1476.0,0.5
1165597414584447669,268135087,25.04065,121.54989,大安區,Entire home/apt,0.9315068493150684,1,2,1.0,1.0,1.0,False,2783.0,1,365,22.4,1,1,0,8,4.89,4.79,4.89,4.96,5.0,4.96,4.75,0.46533127889060094,0.6180327868852459,1.1515151515151516,525,449,0.99,1.0,4.0,1,14,13,2302,469,0,0,38,30,11,16.93548387096774,1391.5,2783.0,0.5
1165602848545242856,531605794,25.044605059870467,121.52392669667978,中正區,Entire home/apt,0.5397260273972603,0,5,1.0,3.0,1.0,False,1602.0,2,30,2.0,0,1,0,1,4.78,4.85,4.63,4.82,4.86,4.88,4.78,0.21585903083700442,0.3579676674364896,0.8214285714285714,535,389,1.0,1.0,4.0,1,4,4,779,827,0,71,23,79,5,6.6875,320.4,1602.0,0.6
1165734595702819528,543908162,25.04594318034003,121.51938648465575,中正區,Entire home/apt,0.7863013698630137,1,6,1.0,3.0,1.0,False,3239.0,2,365,1.8,1,1,0,1,4.93,4.93,4.87,4.91,4.95,4.92,4.82,0.6299559471365639,0.7586605080831409,1.0,788,530,0.99,1.0,4.0,1,4,4,702,1000,439,0,28,132,30,5.924812030075188,539.8333333333334,3239.0,0.5
1165766184581664037,363473951,25.02453,121.52886,大安區,Private room,0.7698630136986301,1,1,1.0,1.0,0.0,True,927.0,31,365,31.0,0,0,2,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28378378378378377,0.79,1.4285714285714286,455,218,0.91,0.8,4.0,0,6,6,1867,335,0,0,30,11,4,37.916666666666664,927.0,927.0,1.0
1165904744406687455,92809169,25.04139824206917,121.55394651119798,大安區,Private room,0.16712328767123288,0,2,1.0,1.0,1.0,False,1015.0,29,365,17.9,0,0,2,8,,,,,,,,0.3581081081081081,,0.47619047619047616,416,61,0.21,0.9,3.0,0,3,3,3317,125,0,0,10,21,9,18.90909090909091,507.5,1015.0,0.5
1165963199935894188,499306096,25.04426,121.50278,萬華區,Entire home/apt,0.20821917808219179,0,4,1.0,2.0,1.0,False,1192.0,2,365,2.0,0,1,0,11,4.78,4.78,4.78,4.83,4.83,4.78,4.72,0.13232899022801303,0.4385072094995759,0.5925925925925926,1510,1280,0.89,0.86,4.0,1,14,14,970,1000,1,0,16,108,63,13.853211009174313,298.0,1192.0,0.5
1165999113882016071,289060981,25.04898841716041,121.52067073794346,中山區,Private room,0.9260273972602739,1,2,1.0,1.0,1.0,False,1683.0,3,365,3.0,0,0,2,0,4.77,4.91,4.73,4.82,4.91,4.91,4.77,0.6140939597315436,0.48760330578512395,0.8260869565217391,867,175,0.92,0.98,4.0,1,13,13,2227,1000,0,0,19,152,32,5.666666666666667,841.5,1683.0,0.5
1166168763193282186,217172486,25.04655926291025,121.51526084260888,中正區,Entire home/apt,0.39452054794520547,0,8,1.0,3.0,1.0,False,3809.0,2,720,2.0,0,0,0,1,4.8,4.9,4.8,4.9,5.0,5.0,4.8,0.7577092511013216,0.41916859122401845,1.0,1309,995,1.0,1.0,4.0,1,3,3,2562,0,131,0,28,178,72,7.312849162011173,476.125,3809.0,0.375
1166180688661273678,86234917,25.02913209148037,121.54318384650588,大安區,Private room,0.9315068493150684,1,1,1.0,1.0,1.0,True,730.0,3,365,3.0,0,0,2,8,4.57,4.71,4.57,5.0,5.0,5.0,4.71,0.11261261261261261,0.144,0.5238095238095238,306,115,0.61,0.92,3.0,0,5,3,3352,78,41,0,11,15,2,19.125,730.0,730.0,1.0
1166224861718653273,552688490,25.10716584084316,121.52558095287324,士林區,Private room,0.5698630136986301,0,2,1.0,1.0,1.0,True,706.0,4,365,4.0,0,1,2,6,5.0,4.92,4.92,4.92,5.0,4.92,4.92,0.10465116279069768,0.8953488372093024,0.5769230769230769,44,10,0.56,1.0,3.0,1,4,4,644,182,0,0,15,1,0,22.0,353.0,706.0,0.5
1166405941461149479,516608965,25.0474966,121.508211,萬華區,Entire home/apt,0.5808219178082191,0,4,1.0,2.0,1.0,False,1107.0,3,180,3.0,1,1,0,11,5.0,5.0,5.0,4.67,5.0,4.33,5.0,0.08143322475570032,0.9321458863443596,0.2962962962962963,1952,1592,0.97,1.0,4.0,0,2,2,858,92,0,0,8,190,59,10.219895287958115,276.75,1107.0,0.5
1166997668922210031,291283304,25.05166626116271,121.5174639691792,大同區,Entire home/apt,0.0,0,5,2.0,,1.0,False,,2,365,2.0,0,1,0,7,4.25,4.5,4.5,5.0,5.0,4.5,4.5,,0.028846153846153848,1.4193548387096775,912,621,0.9,1.0,4.0,0,24,24,2219,1000,98,0,44,158,39,5.735849056603773,,,
1167014502006378153,291283304,25.05027,121.51532,大同區,Entire home/apt,0.0,0,4,2.0,,1.0,False,,2,365,2.0,0,1,0,7,4.88,4.88,4.63,4.88,4.88,4.75,5.0,,0.59375,1.4193548387096775,971,694,0.9,1.0,4.0,0,24,24,2219,1000,98,0,44,161,58,5.993827160493828,,,
1167025140139032819,291283304,25.04989167506976,121.51665206539336,大同區,Entire home/apt,0.0,0,3,2.0,,1.0,False,,31,365,30.9,0,1,0,7,4.6,4.5,4.5,4.8,5.0,4.6,4.6,,0.10576923076923077,1.3548387096774193,905,632,0.9,1.0,4.0,0,24,24,2219,1000,98,0,42,157,54,5.727848101265823,,,
1167080812177064273,115798819,25.04335498860696,121.5057329427854,萬華區,Private room,0.4849315068493151,0,4,1.0,2.0,1.0,False,1651.0,3,365,3.0,0,1,2,11,4.7,4.65,4.6,4.85,4.95,5.0,4.8,0.6867088607594937,0.524822695035461,0.391304347826087,1662,227,0.95,1.0,4.0,0,62,61,3154,670,50,0,9,143,89,11.541666666666666,412.75,1651.0,0.5
1167099101964321189,50231509,25.04896,121.51861,大同區,Entire home/apt,0.7534246575342466,1,4,1.0,2.0,1.0,False,3000.0,30,150,30.0,0,1,0,7,5.0,5.0,5.0,4.67,4.67,5.0,4.67,0.5395348837209303,0.8966346153846154,1.967741935483871,897,593,1.0,1.0,4.0,0,1,1,3592,1000,31,0,61,157,42,5.677215189873418,750.0,3000.0,0.5
1167150278846815661,528379976,25.047865357040138,121.50586573354094,萬華區,Entire home/apt,0.8575342465753425,1,4,2.0,2.0,1.0,False,2359.0,2,365,2.0,0,1,0,11,,,,,,,,0.6848534201954397,,1.2222222222222223,1717,1396,0.99,1.0,4.0,1,22,16,795,489,393,0,33,163,56,10.46951219512195,589.75,1179.5,0.5
1167173484403450412,71997,25.11593,121.50946,北投區,Entire home/apt,0.2054794520547945,0,4,2.0,2.0,2.0,False,3954.0,1,14,1.0,0,0,0,4,5.0,5.0,5.0,5.0,5.0,4.88,5.0,0.696969696969697,0.7333333333333333,0.7428571428571429,10,5,0.53,1.0,3.0,1,2,2,5732,843,0,0,26,0,0,10.0,988.5,1977.0,0.5
1167176705076498749,528379976,25.04589,121.50532,萬華區,Entire home/apt,0.863013698630137,1,2,1.0,1.0,1.0,False,1677.0,4,365,4.0,1,1,0,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4230456026058632,0.9321458863443596,1.0740740740740742,1696,1387,0.99,1.0,4.0,1,22,16,795,316,393,0,29,145,79,11.616438356164384,838.5,1677.0,0.5
1167192076141925638,528379976,25.04766917318952,121.5068678262688,萬華區,Entire home/apt,0.8602739726027397,1,6,3.0,3.0,1.0,False,4121.0,2,365,2.0,1,1,0,11,4.98,4.9,4.88,4.9,5.0,4.88,4.85,0.9120521172638436,0.8604749787955894,1.2592592592592593,1821,1492,0.99,1.0,4.0,1,22,16,795,398,393,0,34,181,59,10.005494505494505,686.8333333333334,1373.6666666666667,0.5
1167261726679470670,86234917,25.02739028296648,121.54335023770076,大安區,Private room,0.2465753424657534,0,1,1.0,0.0,1.0,True,676.0,3,365,3.0,0,0,2,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09009009009009009,0.79,0.5238095238095238,279,112,0.61,0.92,3.0,0,5,3,3352,170,41,0,11,15,1,17.4375,676.0,676.0,0.0
1167346319355725827,510241790,25.043325255187145,121.5067411767279,萬華區,Entire home/apt,0.14246575342465753,0,4,2.0,2.0,1.5,False,3352.0,3,365,3.0,0,1,0,11,,,,,,,,0.8631921824104235,,0.7037037037037037,1770,1462,0.81,1.0,4.0,0,17,15,899,79,0,0,19,148,91,11.879194630872483,838.0,1676.0,0.5
1167718450789960977,559789004,25.0933604164126,121.52738115477818,士林區,Private room,0.24383561643835616,0,2,1.0,1.0,1.0,False,1674.0,30,365,30.0,0,1,2,6,,,,,,,,0.6627906976744186,,1.1153846153846154,120,27,0.29,0.0,1.0,0,6,6,607,317,0,0,29,13,6,8.571428571428571,837.0,1674.0,0.5
1167719626830280854,580319608,25.03374432901496,121.54965057732252,大安區,Entire home/apt,0.39452054794520547,0,8,4.0,5.0,2.0,False,6401.0,2,365,2.0,0,0,0,8,4.86,4.86,4.86,4.94,4.92,4.94,4.81,0.940677966101695,0.5540983606557377,1.6363636363636365,534,404,0.79,1.0,3.0,1,1,1,489,589,0,0,54,31,5,16.6875,800.125,1600.25,0.625
1168044496694720680,435280422,25.0124242,121.5357056,中正區,Private room,0.7726027397260274,1,1,1.0,1.0,1.0,False,884.0,30,730,30.0,0,0,2,1,5.0,4.5,4.5,4.5,4.5,5.0,4.0,0.3141891891891892,0.859375,0.7368421052631579,95,65,0.58,1.0,4.0,1,5,5,1391,535,0,0,14,7,2,11.875,884.0,884.0,1.0
1168657500363108203,580534620,25.0634499,121.5108546,大同區,Private room,0.4410958904109589,0,2,1.0,1.0,1.0,True,3943.0,1,365,1.0,1,1,2,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.8181818181818182,0.8596491228070176,0.8888888888888888,82,39,0.8,1.0,4.0,0,18,18,488,0,0,0,16,14,7,5.466666666666667,1971.5,3943.0,0.5
1168805110766056894,269729561,25.04081,121.57441,信義區,Entire home/apt,0.410958904109589,0,7,2.0,3.0,1.0,False,5500.0,3,365,3.0,0,1,0,2,4.88,4.94,4.88,4.71,4.88,4.76,4.76,0.931980906921241,0.5537084398976982,1.411764705882353,343,243,0.86,1.0,3.0,1,4,4,2295,483,0,563,48,14,2,22.866666666666667,785.7142857142857,2750.0,0.42857142857142855
1169153383640833898,315448519,25.0422,121.50623,萬華區,Entire home/apt,0.3452054794520548,0,4,1.0,2.0,1.0,False,1859.0,5,365,5.0,0,1,0,11,5.0,5.0,4.5,3.5,5.0,5.0,5.0,0.5130293159609121,0.9321458863443596,1.1851851851851851,1671,1391,0.4,1.0,3.0,0,2,2,2123,903,25,0,32,144,78,11.524137931034483,464.75,1859.0,0.5
1169410800525223850,525013083,25.05024,121.51292,大同區,Entire home/apt,0.6547945205479452,0,4,1.0,2.0,1.0,False,3485.0,2,60,2.0,0,1,0,7,4.83,4.88,4.83,4.96,5.0,5.0,4.83,0.6465116279069767,0.4375,0.8709677419354839,1288,987,0.85,1.0,4.0,1,1,1,812,509,0,314,27,169,60,7.576470588235294,871.25,3485.0,0.5
1169455534534701343,91731784,25.02382261987523,121.56503576514292,信義區,Entire home/apt,0.4849315068493151,0,2,1.0,,1.0,False,,30,365,30.0,0,1,0,2,4.6,4.8,4.6,4.8,5.0,4.8,4.4,,0.1432225063938619,0.9705882352941176,171,94,0.79,0.97,4.0,1,13,1,3324,491,45,0,33,1,0,85.5,,,
1169854297062590576,130827969,25.048354495020305,121.5421080301832,中山區,Private room,0.4849315068493151,0,1,1.0,0.0,2.0,True,750.0,70,365,70.0,0,0,2,0,,,,,,,,0.053691275167785234,,0.2608695652173913,326,46,0.08,0.0,1.0,0,78,77,3058,515,0,0,6,41,8,7.761904761904762,750.0,750.0,0.0
1169864651635166380,130827969,25.046545440646725,121.54218685192195,中山區,Private room,0.4383561643835616,0,1,1.0,1.0,2.0,True,800.0,60,365,60.0,0,0,2,0,,,,,,,,0.0738255033557047,,0.6956521739130435,348,39,0.08,0.0,1.0,0,78,77,3058,515,0,0,16,38,7,8.923076923076923,800.0,800.0,1.0
1169873246928215132,130827969,25.0467,121.54227,中山區,Private room,0.4383561643835616,0,1,1.0,0.0,2.0,True,850.0,65,365,65.0,0,0,2,0,,,,,,,,0.09395973154362416,,0.6086956521739131,349,40,0.08,0.0,1.0,0,78,77,3058,515,0,0,14,38,8,8.948717948717949,850.0,850.0,0.0
1170021140420672921,31499315,25.043438903001647,121.5042422838379,萬華區,Entire home/apt,0.3780821917808219,0,3,1.0,2.0,1.0,False,1639.0,3,15,3.0,0,0,0,11,4.9,4.93,4.93,5.0,5.0,4.9,4.9,0.40513029315960913,0.7497879558948262,0.9629629629629629,1575,1314,0.74,1.0,4.0,1,4,4,3817,334,91,0,26,127,80,12.3046875,546.3333333333334,1639.0,0.6666666666666666
1170190943318526105,23097622,25.02579,121.53107,大安區,Entire home/apt,0.9123287671232877,1,10,4.0,8.0,2.0,False,4215.0,1,365,3.8,0,0,0,8,5.0,4.86,4.71,5.0,5.0,5.0,5.0,0.7419106317411402,0.8868852459016393,2.0,467,224,0.52,0.97,3.0,1,22,13,3989,387,25,312,66,16,5,27.470588235294116,421.5,1053.75,0.8
1170808356968330025,535234672,25.041392031171256,121.50570284575224,萬華區,Entire home/apt,0.5260273972602739,0,3,1.0,2.0,1.0,False,1317.0,2,730,2.1,0,0,0,11,4.85,4.88,4.49,4.95,5.0,4.98,4.93,0.21335504885993486,0.6085665818490246,1.1111111111111112,1625,1349,0.9,1.0,4.0,0,7,5,758,414,49,0,30,134,64,12.037037037037036,439.0,1317.0,0.6666666666666666
